SYMBOL,THEME,PURITY_SCORE,SOURCE,IS_PRIMARY,SECTOR,PURITY_REFINED
BLACKROSE,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
BLACKROSE,SPECIALTY_CHEM,0.88,keyword,False,CHEMICALS,True
BLACKROSE,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
BLACKROSE,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
BLACKROSE,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
BLACKROSE,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
BLACKROSE,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
BLAL,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
BLAL,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
BLAL,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
BLAL,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
BLAL,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
BLAL,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
BLBLIMITED,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
BLBLIMITED,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
BLBLIMITED,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
BLBLIMITED,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
BLBLIMITED,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
BLBLIMITED,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
BLIL,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
BLIL,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
BLIL,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
BLIL,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
BLIL,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
BLIL,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
BLIL,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
BLIL,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
BLISSGVS,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
BLISSGVS,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
BLISSGVS,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
BLISSGVS,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
BLISSGVS,TURNAROUND,0.48,cap_factor,False,PHARMA,True
BLISSGVS,HEALTHTECH,0.35,sector,False,PHARMA,True
BLKASHYAP,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
BLKASHYAP,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
BLKASHYAP,SMALLCAP_QUALITY,0.62,cap_factor,False,INFRASTRUCTURE,True
BLKASHYAP,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
BLKASHYAP,TURNAROUND,0.48,cap_factor,False,INFRASTRUCTURE,True
BLKASHYAP,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
BLKASHYAP,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
BLKASHYAP,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
BLKASHYAP,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
BLS,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
BLS,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
BLS,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
BLS,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
BLS,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
BLS,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
BLS,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
BLSE,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
BLSE,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
BLSE,AI_ENABLERS,0.55,sector,False,IT,True
BLSE,TURNAROUND,0.48,cap_factor,False,IT,True
BLSE,DATA_CENTRE,0.45,sector,False,IT,True
BLSE,CYBERSECURITY,0.45,sector,False,IT,True
BLSE,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
BLUECHIP,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
BLUECHIP,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
BLUECHIP,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
BLUECHIP,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
BLUECHIP,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
BLUECHIP,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
BLUEDART,LOGISTICS_MODERNISATION,1.0,classification_v4,True,LOGISTICS,True
BLUEDART,MIDCAP_MOMENTUM,0.65,cap_factor,False,LOGISTICS,True
BLUEDART,PORTS_SHIPPING,0.55,sector,False,LOGISTICS,True
BLUEDART,QUALITY_GROWTH,0.5,cap_factor,False,LOGISTICS,True
BLUEDART,TURNAROUND,0.45,cap_factor,False,LOGISTICS,True
BLUEDART,SMART_CITIES,0.35,sector,False,LOGISTICS,True
BLUEJET,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
BLUEJET,SMALLCAP_QUALITY,0.62,cap_factor,False,PHARMA,True
BLUEJET,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
BLUEJET,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
BLUEJET,TURNAROUND,0.48,cap_factor,False,PHARMA,True
BLUEJET,HEALTHTECH,0.35,sector,False,PHARMA,True
BLUESTARCO,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BLUESTARCO,MIDCAP_MOMENTUM,0.65,cap_factor,False,FMCG,True
BLUESTARCO,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BLUESTARCO,PREMIUMISATION,0.91,sector,False,FMCG,True
BLUESTARCO,QUALITY_GROWTH,0.5,cap_factor,False,FMCG,True
BLUESTARCO,TURNAROUND,0.45,cap_factor,False,FMCG,True
BLUESTARCO,QUICK_COMMERCE,0.76,sector,False,FMCG,True
BLUESTONE,PREMIUMISATION,1.0,classification_v4,True,FMCG,True
BLUESTONE,GOLD_JEWELLERY,0.92,keyword,False,FMCG,True
BLUESTONE,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
BLUESTONE,RURAL_CONSUMPTION,0.6,sector,False,FMCG,True
BLUESTONE,MONSOON_AGRI,0.5,sector,False,FMCG,True
BLUESTONE,TURNAROUND,0.48,cap_factor,False,FMCG,True
BLUESTONE,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BLUSPRING,GREEN_ENERGY,1.0,classification_v4,True,POWER,True
BLUSPRING,POWER_TD,0.65,sector,False,POWER,True
BLUSPRING,SMALLCAP_QUALITY,0.62,cap_factor,False,POWER,True
BLUSPRING,CAPEX_CYCLE,0.55,cross_theme,False,POWER,True
BLUSPRING,TURNAROUND,0.48,cap_factor,False,POWER,True
BLUSPRING,BATTERY_STORAGE,0.4,cross_theme,False,POWER,True
BMWVENTLTD,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
BMWVENTLTD,COMMODITY_SUPER,0.7,sector,False,METAL,True
BMWVENTLTD,BATTERY_STORAGE,0.35,sector,False,METAL,True
BNALTD,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BNALTD,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BNALTD,PREMIUMISATION,0.55,sector,False,FMCG,True
BNALTD,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BOMDYEING,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
BOMDYEING,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
BOMDYEING,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
BOMDYEING,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
BOMDYEING,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
BONLON,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
BONLON,SPECIALTY_CHEM,0.88,keyword,False,CHEMICALS,True
BONLON,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
BONLON,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
BONLON,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
BONLON,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
BONLON,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
BORANA,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
BORANA,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
BORANA,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
BOROLTD,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BOROLTD,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
BOROLTD,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BOROLTD,PREMIUMISATION,0.55,sector,False,FMCG,True
BOROLTD,TURNAROUND,0.48,cap_factor,False,FMCG,True
BOROLTD,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BORORENEW,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
BORORENEW,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
BORORENEW,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
BORORENEW,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
BORORENEW,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
BORORENEW,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
BORORENEW,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
BORORENEW,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
BOROSCI,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
BOROSCI,SMALLCAP_QUALITY,0.62,cap_factor,False,CAPITAL_GOODS,True
BOROSCI,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
BOROSCI,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
BOROSCI,TURNAROUND,0.48,cap_factor,False,CAPITAL_GOODS,True
BOROSCI,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
BOROSCI,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
BOROSCI,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
BOSCH-HCIL,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BOSCH-HCIL,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
BOSCH-HCIL,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BOSCH-HCIL,PREMIUMISATION,0.55,sector,False,FMCG,True
BOSCH-HCIL,TURNAROUND,0.48,cap_factor,False,FMCG,True
BOSCH-HCIL,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BOSCHLTD,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
BOSCHLTD,LARGECAP_VALUE,0.62,cap_factor,False,AUTO,True
BOSCHLTD,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
BOSCHLTD,DIVIDEND_YIELD,0.55,cap_factor,False,AUTO,True
BOSCHLTD,QUALITY_GROWTH,0.55,cap_factor,False,AUTO,True
BOSCHLTD,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
BPCL,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
BPCL,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
BPCL,LARGECAP_VALUE,0.62,cap_factor,False,CHEMICALS,True
BPCL,SPECIALTY_CHEM,0.96,sector,False,CHEMICALS,True
BPCL,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
BPCL,DIVIDEND_YIELD,0.55,cap_factor,False,CHEMICALS,True
BPCL,QUALITY_GROWTH,0.55,cap_factor,False,CHEMICALS,True
BPCL,COMMODITY_SUPER,0.86,sector,False,CHEMICALS,True
BPCL,GREEN_HYDROGEN,0.71,sector,False,CHEMICALS,True
BPCL,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
BPL,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
BPL,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
BPL,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
BPL,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
BPL,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
BPL,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
BRIGADE,PREMIUMISATION,1.0,classification_v4,True,HOSPITALITY,True
BRIGADE,TOURISM_HOSP,0.88,keyword,False,HOSPITALITY,True
BRIGADE,SMALLCAP_QUALITY,0.62,cap_factor,False,HOSPITALITY,True
BRIGADE,TURNAROUND,0.48,cap_factor,False,HOSPITALITY,True
BRIGHOTEL,PREMIUMISATION,1.0,classification_v4,True,HOSPITALITY,True
BRIGHOTEL,TOURISM_HOSP,0.88,keyword,False,HOSPITALITY,True
BRIGHOTEL,SMALLCAP_QUALITY,0.62,cap_factor,False,HOSPITALITY,True
BRIGHOTEL,TURNAROUND,0.48,cap_factor,False,HOSPITALITY,True
BRITANNIA,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BRITANNIA,LARGECAP_VALUE,0.62,cap_factor,False,FMCG,True
BRITANNIA,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BRITANNIA,PREMIUMISATION,0.91,sector,False,FMCG,True
BRITANNIA,DIVIDEND_YIELD,0.55,cap_factor,False,FMCG,True
BRITANNIA,QUALITY_GROWTH,0.55,cap_factor,False,FMCG,True
BRITANNIA,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BRNL,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
BRNL,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
BRNL,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
BRNL,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
BRNL,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
BRNL,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
BRNL,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
BSE,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
BSE,LARGECAP_VALUE,0.62,cap_factor,False,FINANCIAL_SERVICES,True
BSE,BANKING_CREDIT,0.91,sector,False,FINANCIAL_SERVICES,True
BSE,WEALTH_MGMT,0.91,sector,False,FINANCIAL_SERVICES,True
BSE,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
BSE,DIVIDEND_YIELD,0.55,cap_factor,False,FINANCIAL_SERVICES,True
BSE,QUALITY_GROWTH,0.55,cap_factor,False,FINANCIAL_SERVICES,True
BSE,INSURANCE_GROWTH,0.86,sector,False,FINANCIAL_SERVICES,True
BSE,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
BSL,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
BSL,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
BSL,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
BSOFT,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
BSOFT,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
BSOFT,AI_ENABLERS,0.55,sector,False,IT,True
BSOFT,TURNAROUND,0.48,cap_factor,False,IT,True
BSOFT,DATA_CENTRE,0.45,sector,False,IT,True
BSOFT,CYBERSECURITY,0.45,sector,False,IT,True
BSOFT,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
BTML,DIGITAL_INDIA,1.0,classification_v4,True,MEDIA,True
BTML,MEDIA_ENTERTAIN,0.8,sector,False,MEDIA,True
BTML,AI_ENABLERS,0.5,cross_theme,False,MEDIA,True
BTML,FINTECH_INFRASTR,0.45,cross_theme,False,MEDIA,True
BTML,GAMING_ESPORTS,0.4,sector,False,MEDIA,True
BTML,DATA_CENTRE,0.4,cross_theme,False,MEDIA,True
BTTL,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
BTTL,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
BTTL,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
BUILDPRO,PREMIUMISATION,1.0,classification_v4,True,RETAIL,True
BUILDPRO,SMALLCAP_QUALITY,0.62,cap_factor,False,RETAIL,True
BUILDPRO,QUICK_COMMERCE,0.55,sector,False,RETAIL,True
BUILDPRO,TURNAROUND,0.48,cap_factor,False,RETAIL,True
BUILDPRO,GOLD_JEWELLERY,0.4,sector,False,RETAIL,True
BUTTERFLY,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
BUTTERFLY,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
BUTTERFLY,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
BUTTERFLY,PREMIUMISATION,0.55,sector,False,FMCG,True
BUTTERFLY,TURNAROUND,0.48,cap_factor,False,FMCG,True
BUTTERFLY,QUICK_COMMERCE,0.4,sector,False,FMCG,True
BVCL,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,CEMENT,True
BVCL,CAPEX_CYCLE,0.7,cross_theme,False,CEMENT,True
BVCL,REAL_ESTATE_RECOVERY,0.45,sector,False,CEMENT,True
BVCL,INDIA_PLUS_ONE,0.45,cross_theme,False,CEMENT,True
BYKE,PREMIUMISATION,1.0,classification_v4,True,HOSPITALITY,True
BYKE,TOURISM_HOSP,0.88,keyword,False,HOSPITALITY,True
CAMLINFINE,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
CAMLINFINE,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
CAMLINFINE,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
CAMLINFINE,HEALTHTECH,0.35,sector,False,PHARMA,True
CAMPUS,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
CAMPUS,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
CAMPUS,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
CAMPUS,PREMIUMISATION,0.55,sector,False,FMCG,True
CAMPUS,TURNAROUND,0.48,cap_factor,False,FMCG,True
CAMPUS,QUICK_COMMERCE,0.4,sector,False,FMCG,True
CAMS,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
CAMS,MIDCAP_MOMENTUM,0.65,cap_factor,False,FINANCIAL_SERVICES,True
CAMS,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
CAMS,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
CAMS,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
CAMS,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
CAMS,QUALITY_GROWTH,0.5,cap_factor,False,FINANCIAL_SERVICES,True
CAMS,TURNAROUND,0.45,cap_factor,False,FINANCIAL_SERVICES,True
CAMS,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
CANBK,FINANCIALISATION,1.0,classification_v4,True,BANKING,True
CANBK,BANKING_CREDIT,1.0,keyword,False,BANKING,True
CANBK,INTEREST_RATE_CYCLE,0.65,sector,False,BANKING,True
CANBK,LARGECAP_VALUE,0.62,cap_factor,False,BANKING,True
CANBK,DIVIDEND_YIELD,0.55,cap_factor,False,BANKING,True
CANBK,QUALITY_GROWTH,0.55,cap_factor,False,BANKING,True
CANFINHOME,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
CANFINHOME,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
CANFINHOME,MIDCAP_MOMENTUM,0.65,cap_factor,False,FINANCIAL_SERVICES,True
CANFINHOME,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
CANFINHOME,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
CANFINHOME,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
CANFINHOME,QUALITY_GROWTH,0.5,cap_factor,False,FINANCIAL_SERVICES,True
CANFINHOME,TURNAROUND,0.45,cap_factor,False,FINANCIAL_SERVICES,True
CANFINHOME,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
CANHLIFE,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
CANHLIFE,INSURANCE_GROWTH,0.95,keyword,False,FINANCIAL_SERVICES,True
CANHLIFE,LARGECAP_VALUE,0.62,cap_factor,False,FINANCIAL_SERVICES,True
CANHLIFE,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
CANHLIFE,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
CANHLIFE,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
CANHLIFE,DIVIDEND_YIELD,0.55,cap_factor,False,FINANCIAL_SERVICES,True
CANHLIFE,QUALITY_GROWTH,0.55,cap_factor,False,FINANCIAL_SERVICES,True
CANHLIFE,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
CANTABIL,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
CANTABIL,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
CANTABIL,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
CANTABIL,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
CANTABIL,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
CAPACITE,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
CAPACITE,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
CAPACITE,SMALLCAP_QUALITY,0.62,cap_factor,False,INFRASTRUCTURE,True
CAPACITE,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
CAPACITE,TURNAROUND,0.48,cap_factor,False,INFRASTRUCTURE,True
CAPACITE,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
CAPACITE,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
CAPACITE,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
CAPACITE,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
CAPILLARY,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
CAPILLARY,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
CAPILLARY,AI_ENABLERS,0.55,sector,False,IT,True
CAPILLARY,TURNAROUND,0.48,cap_factor,False,IT,True
CAPILLARY,DATA_CENTRE,0.45,sector,False,IT,True
CAPILLARY,CYBERSECURITY,0.45,sector,False,IT,True
CAPILLARY,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
CAPITALSFB,FINANCIALISATION,1.0,classification_v4,True,BANKING,True
CAPITALSFB,BANKING_CREDIT,0.82,sector,False,BANKING,True
CAPITALSFB,INTEREST_RATE_CYCLE,0.65,sector,False,BANKING,True
CAPITALSFB,LARGECAP_VALUE,0.62,cap_factor,False,BANKING,True
CAPITALSFB,DIVIDEND_YIELD,0.55,cap_factor,False,BANKING,True
CAPITALSFB,QUALITY_GROWTH,0.55,cap_factor,False,BANKING,True
CAPLIPOINT,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
CAPLIPOINT,MIDCAP_MOMENTUM,0.65,cap_factor,False,PHARMA,True
CAPLIPOINT,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
CAPLIPOINT,QUALITY_GROWTH,0.5,cap_factor,False,PHARMA,True
CAPLIPOINT,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
CAPLIPOINT,TURNAROUND,0.45,cap_factor,False,PHARMA,True
CAPLIPOINT,HEALTHTECH,0.35,sector,False,PHARMA,True
CARBORUNIV,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
CARBORUNIV,MIDCAP_MOMENTUM,0.65,cap_factor,False,CAPITAL_GOODS,True
CARBORUNIV,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
CARBORUNIV,QUALITY_GROWTH,0.5,cap_factor,False,CAPITAL_GOODS,True
CARBORUNIV,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
CARBORUNIV,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
CARBORUNIV,TURNAROUND,0.45,cap_factor,False,CAPITAL_GOODS,True
CARBORUNIV,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
CARBORUNIV,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
CARERATING,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
CARERATING,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
CARERATING,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
CARERATING,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
CARERATING,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
CARERATING,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
CARERATING,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
CARERATING,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
CARRARO,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
CARRARO,SMALLCAP_QUALITY,0.62,cap_factor,False,AUTO,True
CARRARO,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
CARRARO,TURNAROUND,0.48,cap_factor,False,AUTO,True
CARRARO,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
CARTRADE,PREMIUMISATION,1.0,classification_v4,True,RETAIL,True
CARTRADE,SMALLCAP_QUALITY,0.62,cap_factor,False,RETAIL,True
CARTRADE,QUICK_COMMERCE,0.55,sector,False,RETAIL,True
CARTRADE,TURNAROUND,0.48,cap_factor,False,RETAIL,True
CARTRADE,GOLD_JEWELLERY,0.4,sector,False,RETAIL,True
CARYSIL,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
CARYSIL,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
CARYSIL,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
CARYSIL,PREMIUMISATION,0.55,sector,False,FMCG,True
CARYSIL,TURNAROUND,0.48,cap_factor,False,FMCG,True
CARYSIL,QUICK_COMMERCE,0.4,sector,False,FMCG,True
CASTROLIND,GREEN_ENERGY,1.0,classification_v4,True,ENERGY,True
CASTROLIND,MIDCAP_MOMENTUM,0.65,cap_factor,False,ENERGY,True
CASTROLIND,CAPEX_CYCLE,0.55,cross_theme,False,ENERGY,True
CASTROLIND,COMMODITY_SUPER,0.86,sector,False,ENERGY,True
CASTROLIND,QUALITY_GROWTH,0.5,cap_factor,False,ENERGY,True
