date,FPI_buy_cr,FPI_sell_cr,FPI_net_cr,MF_buy_cr,MF_sell_cr,MF_net_cr,INSURANCE_buy_cr,INSURANCE_sell_cr,INSURANCE_net_cr,RETAIL_buy_cr,RETAIL_sell_cr,RETAIL_net_cr,OTHERS_buy_cr,OTHERS_sell_cr,OTHERS_net_cr
2024-08-23,16963.22,18223.65,-1260.4300000000003,8846.29,7363.1,1483.1900000000005,2376.57,2230.9,145.67000000000007,51126.98,50467.39,659.5900000000038,37381.76,38670.1,-1288.3399999999965
2024-08-26,13102.35,12722.63,379.72000000000116,10463.03,8476.29,1986.7399999999998,1576.66,1888.26,-311.5999999999999,49255.28,50327.98,-1072.7000000000044,35477.63,36503.03,-1025.4000000000015
2024-08-27,15321.12,11929.8,3391.3200000000015,9401.26,8738.26,663.0,1478.08,2387.13,-909.0500000000002,49944.67,50575.25,-630.5800000000017,37603.0,39552.78,-1949.7799999999988
2024-08-28,14514.48,15097.78,-583.3000000000011,9986.2,9184.87,801.3299999999999,1639.09,1931.65,-292.5600000000002,50952.8,50252.4,700.4000000000015,39291.41,39697.37,-405.9599999999991
2024-08-29,18936.99,15950.79,2986.2000000000007,14538.37,13036.51,1501.8600000000006,1869.95,3061.81,-1191.86,50351.84,49568.45,783.3899999999994,44638.75,48397.02,-3758.269999999997
2024-08-30,89881.52,84535.32,5346.199999999997,15922.14,18557.0,-2634.8600000000006,1568.66,2099.57,-530.9100000000001,54285.63,55630.14,-1344.510000000002,61071.99,61857.04,-785.0500000000029
2024-09-02,14040.76,11864.48,2176.2800000000007,9777.13,8945.77,831.3599999999988,1772.66,2361.52,-588.8599999999999,47097.7,46408.65,689.0499999999956,36085.34,39196.2,-3110.8600000000006
2024-09-03,19007.28,19176.61,-169.33000000000175,8720.31,6939.17,1781.1399999999994,2247.94,2115.94,132.0,45264.66,45766.66,-502.0,34581.69,36063.42,-1481.729999999996
2024-09-04,16920.79,15477.92,1442.8700000000008,10575.47,10430.89,144.57999999999993,1622.95,2247.63,-624.6800000000001,47337.8,47930.18,-592.3799999999974,36940.91,37608.35,-667.439999999995
2024-09-05,17632.42,19450.34,-1817.920000000002,11193.98,7812.63,3381.3499999999995,2665.32,2726.97,-61.649999999999636,48822.23,48300.73,521.5,38206.34,40062.62,-1856.280000000006
2024-09-06,17283.57,20055.17,-2771.5999999999985,11197.63,10457.96,739.6700000000001,2620.13,2127.85,492.2800000000002,51889.27,49292.51,2596.7599999999948,43899.84,45023.62,-1123.780000000006
2024-09-09,14849.25,14182.74,666.5100000000002,8807.76,7564.21,1243.5500000000002,2199.96,2174.21,25.75,41804.81,42493.22,-688.4100000000035,37216.46,37525.82,-309.3600000000006
2024-09-10,17237.09,14778.71,2458.380000000001,9364.67,9315.11,49.55999999999949,1916.45,2103.47,-187.01999999999975,42186.2,43557.51,-1371.310000000005,35485.32,36398.97,-913.6500000000015
2024-09-11,15639.39,14170.95,1468.4399999999987,8190.33,8418.08,-227.75,2198.95,1569.54,629.4099999999999,44656.56,44027.71,628.8499999999985,35882.48,38012.55,-2130.0699999999997
2024-09-12,23721.71,17066.94,6654.77,9546.96,11295.16,-1748.2000000000007,2473.18,2826.71,-353.5300000000002,43526.78,46762.91,-3236.1300000000047,41784.04,42823.39,-1039.3499999999985
2024-09-13,16360.09,14526.16,1833.9300000000003,8374.94,6042.71,2332.2300000000005,1633.17,2058.32,-425.1500000000001,46194.07,47270.03,-1075.9599999999991,37002.47,39784.39,-2781.9199999999983
2024-09-16,8870.14,10315.95,-1445.8100000000013,7836.74,6295.93,1540.8099999999995,1251.56,1730.84,-479.28,51149.05,49724.23,1424.8199999999997,37057.49,37482.03,-424.5400000000009
2024-09-17,13683.09,13113.58,569.5100000000002,7573.94,7674.43,-100.49000000000069,2207.78,1793.57,414.21000000000026,46027.84,45189.95,837.8899999999994,36914.98,38397.63,-1482.6499999999942
2024-09-18,12740.42,10961.73,1778.6900000000005,9714.91,9258.29,456.619999999999,1395.34,1709.67,-314.33000000000015,50091.07,50684.52,-593.4499999999971,38707.65,40103.66,-1396.010000000002
2024-09-19,18300.36,18261.58,38.779999999998836,12355.85,10437.19,1918.6599999999999,1560.81,2381.05,-820.2400000000002,51668.99,51993.39,-324.40000000000146,48827.08,49484.4,-657.3199999999997
2024-09-20,60308.26,45496.81,14811.450000000004,14910.84,17779.15,-2868.3100000000013,1279.1,2207.02,-927.9200000000001,52533.33,59507.81,-6974.479999999996,61290.43,64469.58,-3179.1500000000015
2024-09-23,12981.13,12368.58,612.5499999999993,9131.76,7284.86,1846.9000000000005,1605.27,1854.51,-249.24,49718.36,49761.61,-43.25,37797.57,39975.81,-2178.239999999998
2024-09-24,20598.72,24048.12,-3449.399999999998,12732.74,8701.33,4031.41,2076.52,1669.03,407.49,49550.31,49268.3,282.00999999999476,39087.96,40199.07,-1111.1100000000006
2024-09-25,14549.66,15500.02,-950.3600000000006,9056.94,7858.52,1198.42,1814.62,2263.51,-448.8900000000003,45961.47,45054.81,906.6600000000035,37136.74,37488.63,-351.8899999999994
2024-09-26,24341.34,22835.61,1505.7299999999996,12110.19,9835.97,2274.220000000001,1783.36,1882.64,-99.2800000000002,46636.6,49008.41,-2371.810000000005,40278.92,41167.6,-888.6800000000003
2024-09-27,25235.59,27905.23,-2669.6399999999994,45437.82,37901.35,7536.470000000001,3085.15,3864.44,-779.29,49054.81,51369.65,-2314.840000000004,47732.58,49763.1,-2030.5199999999968
2024-09-30,17115.17,26735.57,-9620.400000000001,14099.14,8018.03,6081.11,2657.16,2546.67,110.48999999999978,44387.87,40297.14,4090.730000000003,37914.75,38705.34,-790.5899999999965
2024-10-01,12332.52,17701.57,-5369.049999999999,11825.3,7478.46,4346.839999999999,1777.73,1827.73,-50.0,43614.75,42273.34,1341.4100000000035,34121.81,34421.48,-299.67000000000553
2024-10-03,16780.76,31634.68,-14853.920000000002,20163.96,9706.41,10457.55,3137.87,2054.32,1083.5499999999997,52118.01,48572.06,3545.9500000000044,43395.56,43928.01,-532.4500000000044
2024-10-04,14459.1,24579.68,-10120.58,15930.09,8922.68,7007.41,2570.93,1856.32,714.6099999999999,46870.73,44215.41,2655.3199999999997,45970.48,46722.47,-751.989999999998
2024-10-07,14871.72,22535.58,-7663.860000000002,19243.86,8103.58,11140.28,2758.64,1942.83,815.81,42262.36,44729.98,-2467.6200000000026,46805.07,48245.96,-1440.8899999999994
2024-10-08,15642.92,21467.58,-5824.660000000002,15849.89,9895.06,5954.83,2252.85,2131.97,120.88000000000011,41012.75,40600.28,412.47000000000116,36990.02,37997.35,-1007.3300000000017
2024-10-09,12344.79,16920.67,-4575.879999999997,10761.91,9117.66,1644.25,2659.4,1727.51,931.8900000000001,43057.14,40479.34,2577.800000000003,37308.14,38294.52,-986.3799999999974
2024-10-10,9972.29,15172.81,-5200.519999999999,10730.08,7035.12,3694.96,1688.31,1325.07,363.24,39255.77,37230.42,2025.3499999999985,31165.36,32203.9,-1038.5400000000009
2024-10-11,6512.35,10665.97,-4153.619999999999,9707.22,6119.36,3587.8599999999997,1318.15,1716.76,-398.6099999999999,36077.02,35704.09,372.9300000000003,27330.11,26939.68,390.4300000000003
2024-10-14,9506.043773839,13877.638482211,-4371.594708372,8896.702744881999,6769.701155399,2127.0015894829994,1773.5492022720002,2071.3629455,-297.8137432279998,41344.189092079,39312.924274596,2031.2648174830028,28122.929542107006,28328.184401742994,-205.2548596359884
2024-10-15,16401.050953358994,18062.818407142,-1661.7674537830062,9599.369966056,9015.423210421,583.9467556349991,2656.923116159,1890.180618797,766.742497362,42111.834745003995,41237.024185432994,874.8105595710003,31409.424500005,32314.965364891,-905.5408648859993
2024-10-16,14576.54,18214.94,-3638.399999999998,10239.08,8477.88,1761.2000000000007,2076.31,2000.92,75.38999999999987,42737.52,41431.54,1305.979999999996,32386.84,32348.34,38.5
2024-10-17,10094.4,17772.3,-7677.9,12509.41,8745.38,3764.0300000000007,2760.82,2207.85,552.9700000000003,40183.77,36633.76,3550.0099999999948,33239.51,33269.41,-29.900000000001455
2024-10-18,12741.58,17893.44,-5151.859999999999,10712.68,6435.78,4276.900000000001,2269.65,1673.96,595.69,41062.03,41445.58,-383.5500000000029,36185.41,35529.51,655.9000000000015
2024-10-21,12088.05,15050.83,-2962.7800000000007,10740.5,8687.05,2053.4500000000007,2158.02,1302.24,855.78,40088.04,38466.16,1621.8799999999974,36131.25,38005.59,-1874.3399999999965
2024-10-22,16136.17,20087.34,-3951.17,13634.42,8197.49,5436.93,2430.27,2148.35,281.9200000000001,41545.69,42419.05,-873.3600000000006,39669.99,40718.91,-1048.9200000000055
2024-10-23,15310.13,20344.21,-5034.08,13183.43,7885.93,5297.5,2152.41,2199.01,-46.600000000000364,41103.24,42417.23,-1313.9900000000052,43227.66,43065.93,161.7300000000032
2024-10-24,12742.92,17913.51,-5170.589999999998,11085.13,7165.35,3919.779999999999,1892.84,2362.55,-469.71000000000026,36757.18,35463.26,1293.9199999999983,33052.31,32781.11,271.1999999999971
2024-10-25,14467.01,18605.57,-4138.5599999999995,11978.3,8824.39,3153.91,2054.96,1793.34,261.6200000000001,41594.26,41021.53,572.7300000000032,57034.340000000004,61857.770000000004,-4823.43
2024-10-28,13984.22,16209.47,-2225.25,9945.54,8000.84,1944.7000000000007,1645.51,1784.58,-139.06999999999994,39944.07,39169.34,774.7300000000032,51496.34,54546.17,-3049.8300000000017
2024-10-29,15821.95,16732.06,-910.1100000000006,10090.94,9412.91,678.0300000000007,1992.93,2192.24,-199.30999999999972,38265.57,37418.05,847.5199999999968,52078.93,53835.16,-1756.2300000000032
2024-10-30,16268.7,19921.65,-3652.9500000000007,10463.85,7108.37,3355.4800000000005,1555.18,1427.44,127.74000000000001,38848.46,36411.12,2437.3399999999965,49382.399999999994,55300.350000000006,-5917.950000000012
2024-10-31,,,,10358.86,7208.95,3149.9100000000008,1681.04,1651.97,29.069999999999936,36504.67,34100.57,2404.0999999999985,50572.06,56343.380000000005,-5771.320000000007
2024-11-01,,,,34.1,419.9,-385.79999999999995,5.01,0.0,5.01,13046.95,11454.4,1592.550000000001,5086.94,6313.24,-1226.3000000000002
2024-11-04,15163.75,19780.08,-4616.330000000002,9424.72,7936.88,1487.8399999999992,2318.47,1165.9,1152.5699999999997,38413.93,35316.93,3097.0,46711.31,52800.159999999996,-6088.8499999999985
2024-11-05,12636.98,14523.8,-1886.8199999999997,9944.46,7859.0,2085.459999999999,2022.57,1394.3,628.27,39494.33,39811.55,-317.22000000000116,47124.53,49671.67,-2547.1399999999994
2024-11-06,12691.82,16631.99,-3940.170000000002,12224.6,8400.83,3823.7700000000004,2397.85,2060.77,337.0799999999999,46539.65,48009.12,-1469.4700000000012,50774.07,55816.29,-5042.220000000001
2024-11-07,11626.62,17267.79,-5641.17,8791.37,7497.13,1294.2400000000007,1684.2,1664.15,20.049999999999955,44665.41,39750.77,4914.640000000007,44989.64,51178.97,-6189.330000000002
2024-11-08,9778.32,13381.82,-3603.5,8550.93,7299.09,1251.8400000000001,1455.45,1598.51,-143.05999999999995,41586.73,43628.96,-2042.229999999996,46995.18,46503.65,491.52999999999884
2024-11-11,10682.79,11937.38,-1254.5899999999983,6726.69,6246.96,479.72999999999956,2366.22,1302.1,1064.12,37634.14,37444.77,189.37000000000262,42897.68,45090.03,-2192.3499999999985
2024-11-12,12856.1,15809.16,-2953.0599999999995,7053.71,6731.07,322.6400000000003,2059.44,1412.83,646.6100000000001,35440.67,33657.28,1783.3899999999994,44496.75,47511.92,-3015.1699999999983
2024-11-13,15117.49,17696.15,-2578.6600000000017,10562.22,6063.51,4498.709999999999,2294.78,1197.39,1097.39,37255.15,37662.09,-406.93999999999505,49905.479999999996,55505.4,-5599.9200000000055
2024-11-14,13778.32,15302.15,-1523.83,7690.67,5987.36,1703.3100000000004,1473.11,1192.71,280.39999999999986,32521.49,32404.33,117.15999999999985,43152.61,45407.4,-2254.790000000001
2024-11-18,14409.53,16402.28,-1992.7499999999982,9629.35,7126.81,2502.54,1127.09,1572.46,-445.3700000000001,32533.3,32613.75,-80.45000000000073,45035.04,46922.1,-1887.0599999999977
2024-11-19,16277.56,18176.05,-1898.4899999999998,10954.44,8332.3,2622.1400000000012,1555.45,1736.1,-180.64999999999986,34217.95,33672.17,545.7799999999988,44113.13,47192.55,-3079.4200000000055
2024-11-21,16839.07,20945.56,-4106.490000000002,12138.34,8299.96,3838.380000000001,1436.6,1568.27,-131.67000000000007,39925.39,38247.53,1677.8600000000006,55826.979999999996,61446.19,-5619.210000000006
2024-11-22,17853.34,16821.22,1032.119999999999,9613.9,7877.23,1736.67,2050.88,1605.13,445.75,37210.31,38600.75,-1390.4400000000023,51352.78,52175.520000000004,-822.7400000000052
2024-11-25,85049.47,75479.92,9569.550000000003,14549.73,18725.35,-4175.619999999999,2063.03,4835.15,-2772.1199999999994,42385.46,44428.33,-2042.8700000000026,138932.58000000002,130056.33,8876.250000000015
2024-11-26,11586.3,10004.78,1581.5199999999986,6301.6,7219.16,-917.5599999999995,1631.77,2365.5,-733.73,38153.13,36611.06,1542.0699999999997,40522.95,40279.39,243.55999999999767
2024-11-27,11047.72,12096.61,-1048.8900000000012,7805.38,6106.98,1698.4000000000005,1346.16,2202.33,-856.1699999999998,46528.09,46912.15,-384.06000000000495,50241.57,51393.83,-1152.260000000002
2024-11-28,15526.28,24103.53,-8577.249999999998,14107.5,6545.55,7561.95,2623.33,1766.54,856.79,46575.88,43907.93,2667.949999999997,52035.44,63943.22,-11907.779999999999
2024-11-29,16983.42,19982.44,-2999.0200000000004,12497.49,6870.25,5627.24,1802.97,1982.7,-179.73000000000002,42693.16,43494.53,-801.3699999999953,50199.05,55361.0,-5161.949999999997
2024-12-02,16319.52,13015.94,3303.58,9949.94,6744.38,3205.5600000000004,1734.89,1780.76,-45.86999999999989,42356.87,44519.06,-2162.189999999995,43947.67,45025.16,-1077.4900000000052
2024-12-03,22868.29,17484.62,5383.670000000002,10416.97,11698.84,-1281.8700000000008,2159.75,2138.15,21.59999999999991,45206.88,46339.29,-1132.4100000000035,56261.84,54335.850000000006,1925.9899999999907
2024-12-04,20748.68,17936.84,2811.84,11144.54,12441.13,-1296.5899999999983,2090.01,1557.6,532.4100000000003,47806.32,47886.27,-79.94999999999709,56860.11,56330.630000000005,529.4799999999959
2024-12-05,25267.75,15846.16,9421.59,10407.66,13063.69,-2656.0300000000007,1836.57,1837.46,-0.8900000000001,50840.02,52519.92,-1679.9000000000015,68601.19,63877.45,4723.740000000005
2024-12-06,12661.98,14225.53,-1563.550000000001,9091.68,7319.97,1771.71,1859.18,1753.38,105.79999999999995,47943.7,47689.25,254.4499999999971,48782.0,50648.67,-1866.6699999999983
2024-12-09,16879.82,16290.04,589.7799999999988,8409.4,9578.45,-1169.050000000001,1407.26,1794.96,-387.70000000000005,45572.89,43411.68,2161.209999999999,50138.1,50752.85,-614.75
2024-12-10,20275.86,19053.26,1222.6000000000022,8441.42,8038.35,403.0699999999997,1477.62,2073.97,-596.3499999999999,43849.12,43308.24,540.8800000000047,53857.42999999999,53783.270000000004,74.15999999998894
2024-12-11,12220.63,12374.21,-153.57999999999993,8982.42,6646.09,2336.33,1478.04,2082.93,-604.8899999999999,42654.93,42683.04,-28.110000000000582,43666.02,44959.79,-1293.770000000004
2024-12-12,14986.56,18567.76,-3581.199999999999,10289.12,7609.01,2680.1100000000006,1798.43,2132.77,-334.3399999999999,43376.45,40505.16,2871.2899999999936,49584.91,54851.68,-5266.769999999997
2024-12-13,16509.06,13651.16,2857.9000000000015,7397.65,7135.75,261.89999999999964,1178.07,1681.09,-503.02,40675.21,41172.3,-497.0900000000038,50553.43000000001,49360.95,1192.4800000000105
2024-12-16,12126.24,12070.65,55.590000000000146,6673.03,7162.84,-489.8100000000004,1094.8,1417.23,-322.43000000000006,39426.01,38460.85,965.1600000000035,40889.14,40989.1,-99.95999999999913
2024-12-17,15039.34,20337.93,-5298.59,9348.59,7038.19,2310.4000000000005,1808.33,1764.73,43.59999999999991,44699.81,41217.38,3482.4300000000003,50691.71,57231.52,-6539.809999999998
2024-12-18,13330.15,15310.79,-1980.6400000000012,10547.83,7591.95,2955.88,1886.33,1427.52,458.80999999999995,43291.71,43629.44,-337.7300000000032,47051.73,50122.159999999996,-3070.429999999993
2024-12-19,13874.0,16319.73,-2445.7299999999996,11038.38,8314.49,2723.8899999999994,2018.75,1723.59,295.1600000000001,40407.52,39845.59,561.9300000000003,47597.29,51590.22,-3992.9300000000003
2024-12-20,30754.13,34549.51,-3795.380000000001,16273.36,16646.18,-372.8199999999997,2507.09,1347.32,1159.7700000000002,44839.57,41735.59,3103.980000000003,76364.91,80541.65,-4176.739999999991
2024-12-23,8987.71,8957.72,29.98999999999978,8638.26,6492.31,2145.95,1526.93,1818.16,-291.23,33174.55,33603.22,-428.66999999999825,38462.71,39918.87,-1456.1600000000035
2024-12-24,5178.39,7620.87,-2442.4799999999996,8078.64,5529.82,2548.8200000000006,1460.85,1577.42,-116.57000000000016,33488.96,33507.99,-19.029999999998836,32353.91,34727.55,-2373.640000000003
2024-12-26,6046.1,8119.21,-2073.1099999999997,9507.96,6116.98,3390.9799999999996,1214.73,1748.25,-533.52,37084.74,36786.45,298.2900000000009,33150.8,36518.34,-3367.5399999999936
2024-12-27,7047.02,7286.1,-239.07999999999993,7449.01,4233.81,3215.2,1184.27,1665.89,-481.6200000000001,36608.96,37190.8,-581.8400000000038,32929.38,34256.25,-1326.8700000000026
2024-12-30,16104.89,17798.7,-1693.8100000000013,37737.69,35059.58,2678.1100000000006,3196.61,3619.51,-422.9000000000001,38980.13,39340.66,-360.5300000000061,58618.89,60861.7,-2242.8099999999977
2024-12-31,5276.18,10628.03,-5351.85,9564.11,6657.78,2906.330000000001,2939.42,1972.96,966.46,35071.13,34056.76,1014.3699999999953,34681.46,39528.51,-4847.050000000003
2025-01-01,2382.64,2996.1,-613.46,6626.2,5240.08,1386.12,1207.54,982.07,225.4699999999999,33302.74,32526.31,776.4299999999967,24649.39,27053.9,-2404.510000000002
2025-01-02,14042.77,12387.39,1655.380000000001,11108.68,11389.81,-281.1299999999992,2231.52,1671.22,560.3,39700.27,40458.99,-758.7200000000012,45383.75,44514.2,869.5500000000029
2025-01-03,12395.04,15269.39,-2874.3499999999985,10890.19,10849.82,40.3700000000008,2442.6,2031.68,410.91999999999985,45586.35,42348.91,3237.439999999995,46031.44,50016.76,-3985.3199999999997
2025-01-06,10239.13,13318.73,-3079.6000000000004,12754.08,8815.74,3938.34,2206.19,1558.48,647.71,42404.67,42883.09,-478.41999999999825,46578.22,50665.1,-4086.8799999999974
2025-01-07,12221.65,13436.39,-1214.7399999999998,8683.45,8560.71,122.7400000000016,2466.37,1533.36,933.01,37789.74,38264.37,-474.63000000000466,44248.3,44887.47,-639.1699999999983
2025-01-08,10001.43,13738.38,-3736.949999999999,10516.74,8829.92,1686.8199999999997,2316.2,2201.28,114.91999999999962,38804.54,37449.7,1354.8400000000038,42863.65,45727.1,-2863.449999999997
2025-01-09,9070.41,16114.72,-7044.3099999999995,12418.78,7367.06,5051.72,3176.68,1399.84,1776.84,33452.2,32404.83,1047.3699999999953,39223.47,46976.979999999996,-7753.509999999995
2025-01-10,10627.53,12784.25,-2156.7199999999993,9877.11,8154.81,1722.3000000000002,3042.62,1647.09,1395.53,36254.52,37039.13,-784.6100000000006,42904.24,45524.6,-2620.3600000000006
2025-01-13,12009.8,16350.71,-4340.91,15809.48,9246.95,6562.529999999999,2838.71,2269.95,568.7600000000002,35502.2,38181.19,-2678.9900000000052,49254.23,53793.96,-4539.729999999996
2025-01-14,14670.36,22476.7,-7806.34,13733.99,7802.55,5931.44,2914.7,1736.95,1177.7499999999998,35575.08,35383.88,191.20000000000437,49779.240000000005,56970.46,-7191.219999999994
2025-01-15,11362.98,15881.11,-4518.130000000001,10375.32,8318.14,2057.1800000000003,2860.41,2154.64,705.77,35905.97,34050.67,1855.300000000003,41958.66,47050.55,-5091.889999999999
2025-01-16,11475.77,15891.79,-4416.02,10642.55,8859.41,1783.1399999999994,2931.31,2037.43,893.8799999999999,36488.3,34613.22,1875.0800000000017,44429.28,49058.4,-4629.120000000003
2025-01-17,10221.66,14006.11,-3784.4500000000007,9733.42,7592.94,2140.4800000000005,1729.82,1855.07,-125.25,34391.39,33269.48,1121.9099999999962,39441.91,42577.21,-3135.2999999999956
2025-01-20,10397.61,14125.89,-3728.279999999999,11680.44,9012.67,2667.7700000000004,2278.11,1416.84,861.2700000000002,36136.07,35803.75,332.3199999999997,40249.53,44128.48,-3878.9500000000044
2025-01-21,10351.14,16721.24,-6370.100000000002,10778.21,9105.97,1672.2399999999998,2324.03,1325.59,998.4400000000003,37177.86,34225.92,2951.9400000000023,47823.92,53713.48,-5889.560000000005
2025-01-22,13400.11,17417.61,-4017.5,11689.85,8881.96,2807.8900000000012,2545.33,2629.48,-84.15000000000009,33413.19,32869.52,543.6700000000055,47594.72,51028.49,-3433.769999999997
2025-01-23,15657.65,18861.32,-3203.67,11000.9,8535.84,2465.0599999999995,2345.35,1565.36,779.99,33445.72,32659.75,785.9700000000012,46767.9,51052.46,-4284.559999999998
2025-01-24,11513.45,14403.49,-2890.039999999999,9266.96,8050.7,1216.2599999999993,2362.42,1783.88,578.54,32570.05,30681.48,1888.5699999999997,41986.96,45859.83,-3872.8700000000026
2025-01-27,10433.22,14952.79,-4519.5700000000015,12514.25,7744.67,4769.58,2572.94,1559.41,1013.53,32875.09,33602.54,-727.4500000000044,45807.9,50289.17,-4481.269999999997
2025-01-28,11991.26,16135.58,-4144.32,16155.43,10833.68,5321.75,2543.72,1726.27,817.4499999999998,38890.76,40420.17,-1529.4099999999962,56368.21,61005.62,-4637.4100000000035
2025-01-29,8209.06,10025.89,-1816.83,10149.29,8630.82,1518.4700000000012,1837.55,1799.68,37.86999999999989,36273.59,35817.49,456.09999999999854,41915.52,43700.13,-1784.6100000000006
2025-01-30,14936.6,16867.56,-1930.960000000001,10006.98,9794.83,212.14999999999964,2481.15,1477.01,1004.1400000000001,38869.45,36289.51,2579.939999999995,50769.33,54945.22,-4175.889999999999
2025-01-31,17449.97,17964.9,-514.9300000000003,10578.4,8387.5,2190.8999999999996,1990.55,2196.85,-206.29999999999995,39438.45,40755.8,-1317.3500000000058,50129.65,51412.01,-1282.3600000000006
2025-02-03,12656.2,17670.14,-5013.939999999999,14366.19,13062.2,1303.9899999999998,3608.37,2597.84,1010.5299999999997,35476.62,33394.55,2082.0699999999997,49546.5,54426.42,-4879.919999999998
2025-02-04,18987.89,17773.87,1214.0200000000004,10681.38,12824.58,-2143.2000000000007,2682.19,1842.71,839.48,35405.79,36175.71,-769.9199999999983,54046.86,52003.0,2043.8600000000006
2025-02-05,14841.26,16020.79,-1179.5300000000007,9549.56,8931.9,617.6599999999999,2420.3,2090.27,330.0300000000002,35948.8,35143.3,805.5,44955.04,47129.99,-2174.949999999997
2025-02-06,13763.67,17359.54,-3595.870000000001,8312.77,7232.51,1080.2600000000002,1826.23,1186.85,639.3800000000001,34169.04,31999.71,2169.3300000000017,45544.56,49160.67,-3616.1100000000006
2025-02-07,12821.56,13432.21,-610.6499999999996,9695.99,10005.38,-309.3899999999994,1804.1,1496.24,307.8599999999999,33729.8,33030.17,699.6300000000047,42847.57,43439.130000000005,-591.560000000005
2025-02-10,10168.16,12470.54,-2302.380000000001,7604.65,6828.32,776.3299999999999,1460.72,1220.15,240.56999999999994,28094.21,26618.42,1475.7900000000009,35773.18,38398.74,-2625.5599999999977
2025-02-11,12391.28,16517.9,-4126.620000000001,11117.18,8213.74,2903.4400000000005,1908.51,1422.79,485.72,30196.26,29704.37,491.8899999999994,42971.46,46952.649999999994,-3981.189999999995
2025-02-12,12979.97,17884.9,-4904.930000000002,12863.31,7684.37,5178.94,1864.49,1444.16,420.3299999999999,36273.5,37206.19,-932.6900000000023,52214.53,56870.0,-4655.470000000001
2025-02-13,12921.41,15128.84,-2207.4300000000003,10296.68,8261.49,2035.1900000000005,1908.52,1643.77,264.75,29729.5,29114.19,615.3100000000013,41503.07,44516.97,-3013.9000000000015
2025-02-14,8470.9,13871.69,-5400.790000000001,9847.71,6639.46,3208.249999999999,2247.63,1517.35,730.2800000000002,31853.47,30775.02,1078.4500000000007,40712.11,45676.47,-4964.360000000001
2025-02-17,9111.35,11265.05,-2153.699999999999,10344.47,6459.65,3884.8199999999997,1615.24,1081.53,533.71,28452.66,30156.13,-1703.4700000000012,40939.729999999996,43665.83,-2726.100000000006
2025-02-18,,,,8947.79,7773.15,1174.6400000000012,2310.23,1660.57,649.6600000000001,27693.69,28187.22,-493.5300000000025,44748.04,46476.93,-1728.8899999999994
2025-02-19,,,,9102.57,7660.67,1441.8999999999996,1323.16,1316.4,6.759999999999991,30974.81,31167.73,-192.91999999999825,41960.15,42946.15,-986.0
2025-02-20,11215.84,14723.02,-3507.1800000000003,9975.79,7499.81,2475.9800000000005,2376.04,1293.14,1082.8999999999999,29766.03,29872.99,-106.96000000000276,37436.8,40817.64,-3380.8399999999965
2025-02-21,10716.59,14402.17,-3685.58,9992.63,7971.86,2020.7699999999995,1795.9,1414.42,381.48,32968.07,30929.59,2038.4799999999996,39570.6,44480.45,-4909.8499999999985
2025-02-24,8568.2,14328.6,-5760.4,10686.71,5163.06,5523.649999999999,1339.06,1580.5,-241.44000000000005,25671.48,24928.76,742.7200000000012,33242.6,39486.51,-6243.9100000000035
2025-02-25,12714.19,15548.11,-2833.92,8990.51,6885.2,2105.3100000000004,1570.31,1076.85,493.46000000000004,25834.17,24962.77,871.3999999999978,37837.229999999996,41369.21,-3531.980000000003
2025-02-27,22069.31,20949.56,1119.75,10986.33,9412.49,1573.8400000000001,1859.43,1948.17,-88.74000000000001,29610.43,29016.2,594.2299999999996,50582.21000000001,52692.81,-2110.5999999999913
2025-02-28,40078.79,52088.57,-12009.779999999999,24419.89,13385.27,11034.619999999999,2415.94,2126.7,289.24000000000024,35406.13,35348.68,57.44999999999709,89978.67,101486.24,-11507.570000000007
2025-03-03,10059.42,14725.23,-4665.8099999999995,13970.5,6869.85,7100.65,2482.26,1341.1,1141.1600000000003,31889.26,34770.15,-2880.890000000003,45403.42,50754.17,-5350.75
2025-03-04,12057.46,15610.4,-3552.9400000000005,10327.52,6933.01,3394.51,2333.89,1347.63,986.2599999999998,30905.77,31665.39,-759.619999999999,43279.65,46942.21,-3662.5599999999977
2025-03-05,14941.07,17312.54,-2371.470000000001,11300.69,9255.29,2045.3999999999996,2856.05,1711.14,1144.91,34572.24,35316.99,-744.75,45607.130000000005,48463.92999999999,-2856.7999999999884
2025-03-06,13110.26,15756.93,-2646.67,10087.45,9748.0,339.4500000000007,2346.21,1365.25,980.96,34354.28,33452.49,901.7900000000009,46643.59,49595.2,-2951.6100000000006
2025-03-07,9787.91,13004.74,-3216.83,7606.97,6822.94,784.0300000000007,1905.32,999.26,906.06,33505.2,32446.47,1058.729999999996,38229.13,41176.89,-2947.760000000002
2025-03-10,12337.01,12834.93,-497.9200000000001,7450.15,7851.86,-401.71000000000004,1426.7,989.5,437.20000000000005,28879.16,27651.39,1227.7700000000004,39293.54,40484.61,-1191.0699999999997
2025-03-11,12893.74,14118.18,-1224.4400000000005,9251.61,6871.62,2379.9900000000007,1159.58,1328.1,-168.51999999999998,30184.27,31206.55,-1022.2799999999988,44532.7,45180.25,-647.5500000000029
2025-03-12,13263.83,14747.47,-1483.6399999999994,8335.96,8137.3,198.65999999999894,2651.16,1478.29,1172.87,31421.51,30732.92,688.5900000000001,42208.18,44012.28,-1804.0999999999985
2025-03-13,11539.37,12396.61,-857.2399999999998,6927.05,6311.56,615.4899999999998,2434.12,1468.7,965.4199999999998,27288.23,26812.84,475.3899999999994,34820.78,37029.86,-2209.0800000000017
