symbol,price_score,sector_flow_score,deal_score,corporate_score,regime_multiplier,ret_30d,ret_90d,ret_365d,vol_ratio,sector_rel_30d,sector_combined_score,rotation_signal_enc,sec_FII_5d,sec_FII_20d,sec_FII_60d,sec_DII_5d,sec_DII_20d,sec_DII_60d,sec_smart_money,sec_retail_score,part_FII_flow,part_DII_flow,part_smart_money,regime_enc,mkt_cap_enc,fund_promoter_pct,fund_fii_pct,fund_dii_pct,shp_promoter_pct,shp_fii_pct,shp_dii_pct,index_count,div_count_12m,has_buyback_12m,has_bonus_12m,corp_confidence,deal_net_cr,ann_score_30d,high_signal_30d,distinct_types_30d,ann_velocity_30d,order_wins_6m,spurt_count_30d,distress_30d,theme_score_max,theme_purity_max,news_sentiment_7d,insider_score,concall_guidance_score,concall_sentiment_score,consensus_score,opm_pct,roce_pct,sales_growth_3y,pe_ratio_log,roe_pct,valuation_label_enc,yoy_revenue_pct,yoy_profit_pct,vs_dma_200,trend_signal_enc,fno_oi_signal_enc,rsi_14,rsi_zone_enc,macd_hist,macd_signal_enc,bb_pct_b,bb_squeeze,adx_14,adx_trending,forward_return_score,rvol,rs_30d_vs_nifty,delivery_5d_pct,promoter_delta,fii_delta,dii_delta,conviction_signal_enc,ai_tone_score,management_score,management_label_enc,astro_score,kundli_score,kundli_yoga_score,kundli_yoga_count,kundli_dasha_benefic
SATIN,3.265285887568783,0.0700994359003721,0.018596950970978524,0.022313855437645247,0.0,0.39641933365345944,0.20376758049358842,0.6073179635058218,0.08954687746515701,0.03388324939281054,0.014312394205767624,0.0,0.012919809930175422,0.010906465902546488,0.008436001674027372,0.0014441435530260307,0.0035439484238912015,0.004193297760826095,0.03312783965831622,0.012538371013306548,0.0,0.0,0.0,0.0,0.054766369079411154,0.033326176028698834,0.08112327078762344,0.02187907599725326,0.04629248149288514,0.05921926702212061,0.022845899015735305,0.01140959084997186,0.009555987578064043,0.015375595261309988,0.04766752928720642,0.14982133233142156,0.007425335012093626,0.1094583807308311,0.0078150013903129,0.02050338798601986,0.03135964993588194,0.0034225287467414475,0.004450308053562813,0.0,0.047960881452012105,0.0,0.0,0.0,0.0002032078666754308,0.0007927549871571218,0.004401577981675783,0.08481867792474106,0.0456107496106811,0.06592156374763643,0.01912020024719499,0.051224742529627255,0.0011284782655969835,0.0,0.0,1.0840418034799348,0.028874048962269878,0.003466728124040915,0.17354406828794547,3.569985624442685e-05,0.02982977872291773,0.004471784980813726,0.10778988410126213,0.08413365165271143,0.06657815878006222,0.0013067491565792195,0.05666748514137159,0.07272543283221879,0.06413592250063835,0.03115653832713955,0.009094888187420283,0.039544295411110576,0.041898001510608074,0.007218886000188927,2.1486428769676062e-05,0.00444311750995825,0.0006433376613536483,0.0294033050524496,0.04638779485871206,0.02494730363910061,0.008932541949111954,0.005781577690733988
KABRAEXTRU,3.2936449235420664,0.05943719205234862,0.020984633830513234,0.019702825146707074,0.0,0.5436208025851913,0.21157984422754683,0.5612074069861218,0.09943404119318405,0.09012862350112605,0.022861769166698766,0.0,0.01562768917793742,0.011879903378333825,0.00479930287816238,0.005267447748943781,0.003903947308089703,0.003036085563439246,0.04199275888062507,0.02619398988462822,0.0,0.0,0.0,0.0,0.09628295262634945,0.030181805405126036,0.2869108268792003,0.0613880082388929,0.018579889581650463,0.16921968453371497,0.06423466421595804,0.011249462500397678,0.01435480956466878,0.018098745915034183,0.05161561283327488,0.15410851032464146,0.005971105959412385,0.10419686361548541,0.012581707548807136,0.017071483552695676,0.05345849663314813,0.012761530657212793,0.005776436616447305,0.0,0.06267205034705893,0.0,0.0,0.0,0.00023221088492771734,0.0011680511270072214,0.001579927218718695,0.06267033990649223,0.039770015346449215,0.12439809337534957,0.03583839783201854,0.015585409443495278,0.0035848525906642084,0.0,0.0,1.052672168499767,0.03493914353899656,0.0037537293162648298,0.2691615922347655,0.00040141341126160766,0.03023295413979365,0.005990138696893518,0.11278134660677508,0.04724505920980863,0.06834641919874164,0.002269966723418539,0.0984374346611327,0.06881873628494252,0.12130194539819202,0.035223870173206814,0.007706224704989088,0.04049763490663124,0.03434105116303779,0.005519177910056939,2.1476152940670185e-05,0.0020489075270907105,0.0011873828648808619,0.04303549817460205,0.01899579708721141,0.01664029086290034,0.008294866020214136,0.009024751877620585
SPARC,3.354703800349126,0.25992357236524605,0.026175009330621526,0.014481875015150138,0.0,0.5084102728805527,0.2807635079908586,0.6090011557093026,0.05357490396097236,0.10248425838674202,0.03188646799095705,0.0,0.011701050910760373,0.005637355184034927,0.008993577369706773,0.002551067404411424,0.005557500367085428,0.0023761855501221274,0.03036265801445615,0.015818676308488683,0.0,0.0,0.0,0.0,0.045265021448671096,0.022548320613106576,0.12510774309392703,0.05225678901479153,0.02032013945486467,0.04762619062996672,0.06299637340829742,0.010849244031741714,0.010693106558639894,0.012827824128162376,0.046798894662701894,0.17534849389471083,0.008194335377027547,0.06518595773392029,0.008406446086568502,0.018914981110039725,0.029365763011628635,0.0023324145691697505,0.005809025042411841,0.0,0.02607303864835921,0.0,0.0,0.0,0.0001961754908642124,0.0009221267164632648,0.014154553576114157,0.09372304781341123,0.07845088245710359,0.1618908553543201,0.02371609708250567,0.09806259267204957,0.0017618789902630967,0.0,0.0,1.20754654446792,0.03292567777223486,0.0029743024239336628,0.16382369693345772,3.5841304987570116e-05,0.05994506256019233,0.005481535315975151,0.07408722805996114,0.0814652579366179,0.14630274955927883,0.001364280799035866,0.0386297884113504,0.010700054885475338,0.1814332382889731,0.11114198296945547,0.011356041564184396,0.07006852177660801,0.2503005332242259,0.007911977565339776,6.840524509730717e-06,0.005528206830165095,0.0010791105661021457,0.041096604742278955,0.025358953227398562,0.02412896304714049,0.006794390829571485,0.020138448415370252
WELCORP,3.2343547288730132,0.07307096038236703,0.024915634866827654,0.034157545735648026,0.0,0.5583698564571312,0.23794702698741185,0.5594239238845539,0.02044838938049931,0.09284871585936515,0.05237912334800993,0.0,0.008040858467397646,0.009596189498723583,0.009236854252177238,0.0017712721649677588,0.00616234351033406,0.00514771264551941,0.04166198100128962,0.011574738413303663,0.0,0.0,0.0,0.0,0.07174595916813371,0.02382740898873145,0.09551031514050586,0.052412430166526865,0.028085747530023682,0.08988078310883084,0.04362245363990234,0.03256733804180894,0.03086364342789677,0.01230696382244889,0.05393841000862052,0.1720954899857617,0.005135301903423941,0.11925798491767002,0.010102726858317918,0.014676434837107963,0.023502244667264943,0.025733813910068667,0.005112760788339668,0.0,0.01962174744440506,0.0,0.0,0.0,0.0001243093466971637,0.0012022777377492522,0.006113253993791067,0.07621639797604103,0.0463034145627396,0.1418455355289547,0.026540469426665787,0.02728713470656623,0.0015832882622717906,0.0,0.0,1.0450021175423827,0.04026625592852306,0.0037399080731738608,0.22273895610094038,0.00028399403597009944,0.02845495996585914,0.006416090283961105,0.12502713061955667,0.09688989282669837,0.08059474624556108,0.0014397746986860947,0.025017901893368836,0.011399889590745548,0.10145118810023364,0.033088758335076164,0.008107096189256275,0.047101489558671494,0.10224598877051054,0.0185204869622954,1.199399014018366e-05,0.03343686482528769,0.0011368727909043682,0.039539634000970277,0.0231174114420669,0.025433344332072654,0.014917049111690894,0.006333061200903229
SPAL,3.2803684491908442,0.07953429076251688,0.05916487673436711,0.013228913531583565,0.0,0.589159734882362,0.22522032031182526,0.5115846663607675,0.05701508567533564,0.10422003984319128,0.011574606485044334,0.0,0.026513060933333842,0.02137863331317,0.01577973661373358,0.012983729898220721,0.01594772742486374,0.009935101622646077,0.03796760361402369,0.05671856521426168,0.0,0.0,0.0,0.0,0.06788125899274251,0.02982043125796265,0.10184680307357528,0.07458333248638331,0.019499868119089818,0.06250216380523933,0.0368626398024259,0.012647842657519856,0.01216431842724794,0.02188963233995431,0.053416817877750634,0.1721689075342608,0.03169261843717686,0.09385616442913099,0.008853996967451636,0.024327665295524867,0.03815026837706765,0.0030741093355594854,0.04709365247250167,0.0,0.02299324309241721,0.0,0.0,0.0,0.00027486358225514793,0.005381823164909646,0.02845138781899646,0.05998650123214724,0.10373080652199618,0.07855701137022038,0.04231640572775633,0.025603921934439302,0.0014318268963686622,0.0,0.0,1.0404395667883966,0.0308462949212321,0.003981882347183334,0.2867763420952483,0.0002840372380786439,0.07143428621730184,0.007998839913582608,0.12704601273214924,0.2885643197323911,0.1466556036708102,0.0007893917289511961,0.10970419706809172,0.06580997965513487,0.14335795107072863,0.11642887672763796,0.02488902194417146,0.047476240959487236,0.26956552207099577,0.005332010191590083,1.1983714311177779e-05,0.007727160947898492,0.001186903429336472,0.036467265789162505,0.02964418332524606,0.022330810657155437,0.008493724886870042,0.020356493045564788
IOLCP,3.2058837395680206,0.042457228712745425,0.0714558546234457,0.02653269769589788,0.0,0.5634204827342311,0.17209992652295272,0.633103302864381,0.02669237250244345,0.09884981001490022,0.008341930514899098,0.0,0.01342754922721002,0.0047923118373336656,0.008144078381318132,0.0029996983839839972,0.002577168644111835,0.0035034133655621087,0.03720505699470555,0.014227653324279497,0.0,0.0,0.0,0.0,0.09855962586790556,0.02344785494964439,0.1018566393680146,0.05615271361433651,0.015424956948778134,0.06940444804022115,0.038280590160479626,0.008261084567875372,0.026155789047798958,0.0057139153517795195,0.053484139845006336,0.1629626485578857,0.03849093660854027,0.18755342839485997,0.0058045851755568895,0.015043204984687288,0.052495211775956875,0.0027950621374958477,0.005213313725259453,0.0,0.026461588017527696,0.0,0.0,0.0,0.00017369387755235833,0.00043360159336232893,0.011566652503258083,0.12389031980761199,0.05876989912234451,0.16958916273736327,0.031318194175055304,0.03286584989121245,0.0019324593294274483,0.0,0.0,1.154180844225845,0.039889518286977614,0.0018592087921770154,0.23011747214279518,3.5599358901153686e-05,0.0137271213903393,0.00465925528994927,0.1361272118012675,0.044599651877219225,0.09151568798932952,0.001853145660857888,0.06177269434701896,0.011222175416019081,0.20184792864287057,0.1198690827875722,0.07218476000744829,0.17598146552085817,0.10799150580428978,0.022492420777357736,0.0007665659848475111,0.07404744711912334,0.003080247303543756,0.02083292155775197,0.026619979556306544,0.02347459628175803,0.012148825180596312,0.0317233057030502
KIRLOSENG,3.106864541743944,0.06643652690092756,0.02304985455920126,0.031142900255016207,0.0,0.5417002663519522,0.24606855568854105,0.5687234815997327,0.03918752258020047,0.10640175582204124,0.041740013157971205,0.0,0.015755107635218802,0.01380798557681204,0.011875420621005786,0.005102049914829063,0.004876216516547894,0.003902996754378932,0.029214290136065132,0.016042464212322444,0.0,0.0,0.0,0.0,0.07754597873461945,0.026240376109278967,0.12967274271652662,0.035503707185091146,0.027378234583412195,0.07534068057895475,0.04534165944060686,0.033321983125308485,0.015187577804620378,0.010897020658946837,0.054991735444746136,0.15508788873175242,0.004585939627144581,0.1144039741517436,0.09052163691480274,0.023823585758567366,0.05695609333222599,0.0026311627212613855,0.004616577052367853,0.0,0.023500678473034286,0.0,0.0,0.0,0.0008623626628602342,0.0013610854391592694,0.04121494846769903,0.06572246565259367,0.05024447992678588,0.07263342550915806,0.03019044010663441,0.02737097322271532,0.001285055682685627,0.0,0.0,0.9913092407358183,0.037259999724935315,0.005628380953656804,0.18205332868608437,2.5458260181483643e-05,0.09216732834963508,0.003957005939844603,0.10969215954973689,0.31249784791633245,0.06999298524787635,0.0013503611929244319,0.0736195174550779,0.014057056434418317,0.18519647421626048,0.037162480163221205,0.008575691357012862,0.19370239208100437,0.3455951968215738,0.009903062271386105,1.1979155064017069e-05,0.009265511474085454,0.0010271640491341246,0.043605204476229,0.025366126952711,0.04623772529001741,0.013633737180315741,0.014657049119342333
SENORES,3.3376059106644593,0.0451673717683746,0.022540138508140347,0.011911849210236546,0.0,0.5451368103118455,0.2762877855936949,0.6220610299616065,0.04836966061187412,0.09884242103682146,0.012874614170596618,0.0,0.01561865140637502,0.00253550346233945,0.008396791123840576,0.006869259079637833,0.005622621787185451,0.004067037353613135,0.043798803941270247,0.015223759669064633,0.0,0.0,0.0,0.0,0.11006887431740686,0.03194804431873085,0.10417204837806852,0.07157989991766404,0.025507165113586125,0.05305230808887429,0.039902204141588696,0.009560407961947567,0.01252789496741033,0.015243146177644074,0.04914138841800883,0.15290665887450017,0.004714767349978694,0.07325749950526604,0.014084111642891426,0.015500349537732147,0.02842332344151266,0.002932202519906108,0.005726689747978784,0.0,0.020068560184258625,0.0,0.0,0.0,0.002201293135638258,0.007383661238094756,0.031316547281804004,0.09135612936229866,0.06346566469211361,0.1340244230331977,0.024536597647768624,0.04953530674482787,0.0014182185112910143,0.0,0.0,1.0625506265288267,0.03282243039353753,0.004348742333481098,0.20186028475129092,0.0004031521469543955,0.02712804024383327,0.002361893235004625,0.11582879057178545,0.2318630091536492,0.12664447745678095,0.0014205292822856866,0.03324626445577567,0.013900715102374428,0.16199297175503682,0.08322120328017363,0.01665279661090104,0.044508484182899814,0.06161899707327112,0.007297885873609806,6.840524509730717e-06,0.006408507438136546,0.0004065395883696288,0.02560226158215274,0.02307888124601104,0.030946419116838875,0.006327283953762187,0.007552767735304392
GRANULES,3.4242608526555336,0.049853067502582483,0.0223252264851392,0.027208545391813364,0.0,0.5641983078226965,0.23157722935617375,0.5588473309317014,0.02740391256630166,0.05207074788980948,0.017836026532690268,0.0,0.01194323113664861,0.010087644705183774,0.010704249500731794,0.003549972644463526,0.004684282516855745,0.0027632581515572795,0.02822523292928121,0.0223515544310225,0.0,0.0,0.0,0.0,0.0835235623048185,0.06543343674610645,0.1711046821507276,0.03333855414482136,0.038015056029888056,0.11388672028169293,0.033540083987152074,0.0511695272499629,0.017056054250752847,0.017474418531517922,0.054975793979694675,0.18928213974884858,0.004891049373290125,0.06534397586978145,0.007909902990133213,0.015547010864561409,0.024575725949426905,0.003263479982624671,0.004065740049937757,0.0,0.033450633660760336,0.0,0.0,0.0,0.00013811346189970437,0.0007517691720411083,0.012552120463723837,0.06653180850440372,0.04207434500481961,0.1649974443445444,0.02889026915288873,0.023401009915909682,0.0005126972141546472,0.0,0.0,1.1021253955161616,0.036733218777815026,0.003958444731576996,0.19601275014065564,2.535973969412354e-05,0.015740586249419104,0.004250305666217449,0.09597430228201805,0.0916558289563821,0.06421417372558656,0.00026921354593208293,0.12396993540677174,0.01757886561323825,0.20733459277304048,0.04879351710600328,0.008179551987409911,0.20527337483091548,0.3393490847114822,0.012536405008583641,9.751366381974071e-06,0.012492191595790602,0.0010842524966240303,0.023245554244002428,0.02075398248424235,0.05298242077297125,0.013859587305111741,0.02005803176968664
CGCL,3.1164304702754726,0.07207561668602692,0.06150801787847173,0.030169251584299613,0.0,0.5271995508365782,0.18991532462875438,0.48857953133451243,0.02159736929393663,0.1028013477554242,0.0241282105182284,0.0,0.01885393950283287,0.015980939144062782,0.009900909691140757,0.005397271613924005,0.004191912971852336,0.004103438132591155,0.025275762917047168,0.008437111054178282,0.0,0.0,0.0,0.0,0.07113849369111626,0.02179696881223581,0.12450556915203352,0.05024924264919525,0.02127750809556681,0.0765256899450213,0.04525040641860822,0.039377869499741175,0.02067556900179957,0.015180304532975022,0.055106347365733076,0.1764764041761375,0.03566346159040152,0.100162017275778,0.07102811515193069,0.01993837592370168,0.05296433975241848,0.0026997204805317213,0.003970991819198486,0.0,0.029139692401508738,0.0,0.0,0.0,0.0013682572503417479,0.003724897310941486,0.06646908080938417,0.09564324786011212,0.05791379092034964,0.07726318416610996,0.016448662028543587,0.021519145038354243,0.0018132460931123285,0.0,0.0,1.0293176962835497,0.038699050220626745,0.005611662356572252,0.30031354576341135,0.00028397263560527887,0.015245547384293755,0.00486976936173737,0.1449689279284381,0.04927611738423293,0.08037787923283775,0.0007311747672872422,0.09578534420983413,0.012849633567641695,0.20164035567591,0.04165255472313638,0.00889585306968256,0.1820954076249466,0.23470712855807938,0.009666631327796419,1.1979155064017069e-05,0.01419558905477968,0.001488178326629193,0.04642008010543346,0.015484609038369982,0.02942292018888028,0.008222289272478898,0.006632616843951039
JSWINFRA,3.3248560099991327,0.062365461846581476,0.028019317465148658,0.018200390165516785,0.0,0.5346025085343097,0.21328357642714926,0.5318261204124963,0.07912610278080529,0.10692324391706841,0.014661904066523733,0.0,0.02060045895857951,0.010355706085261063,0.006630421177173208,0.009269098076026914,0.004950066912494986,0.005431389486140099,0.02680438282935384,0.015211816674649397,0.0,0.0,0.0,0.0,0.13995230250965177,0.05665241202343411,0.1270019660862243,0.030081870431433667,0.030230376791652764,0.09859920016899716,0.03016381412099502,0.04465467930181801,0.027393222906221388,0.015352975701625735,0.05668969862499327,0.1851545388318303,0.003926249255868207,0.14323673132060008,0.01148152319965858,0.01990460300343545,0.11932606003296146,0.005484021247528889,0.004364781955140849,0.0,0.030081884181538652,0.0,0.0,0.0,0.00016053368811150991,0.004292640163457658,0.012752983385613745,0.09826350777276643,0.049124601768444166,0.15214952037243987,0.025836478876234917,0.07891649516464426,0.0017149782412022934,0.0,0.0,1.0028033430786394,0.039668585841906794,0.004054705424552573,0.18973691048467997,3.575266019060806e-05,0.0195168324575469,0.002486094893659738,0.1160372791800804,0.12060049947863533,0.05958982895494291,0.00042537875128365477,0.11053171701927422,0.05274822917412292,0.16965959466857125,0.05017797091809604,0.03173410677525159,0.2123174863434241,0.14383321491173448,0.023526643554903453,2.147159473673635e-05,0.014925625325791536,0.0011303594226107154,0.03056593219196323,0.014754203819916429,0.023022571103721832,0.011494160224871387,0.006049315918644777
GNA,3.1796765743832527,0.07922094099141655,0.07149953951540158,0.03147406895904106,0.0,0.6005566248312216,0.11579801076652697,0.6064504130290694,0.0919067564086939,0.08546854985682452,0.011337110008839343,0.0,0.010471044196428032,0.0025540225149085125,0.005625173739052515,0.002946194191202843,0.003647350751060522,0.004732613453382407,0.030324806660763894,0.012099695802115217,0.0,0.0,0.0,0.0,0.05547974322581207,0.013534962057900021,0.2097291660645563,0.04197472132712377,0.02351594048238158,0.08287761098723546,0.0229133466120832,0.010134776617956415,0.021225674713785697,0.01037713302724861,0.0549396541782226,0.14920102180901945,0.04203323549258947,0.10272806657260218,0.007097330722944956,0.017668669670773556,0.04486547326592791,0.002752825422812168,0.004565582933967813,0.0,0.03551854287319755,0.0,0.0,0.0,0.00013899167882990175,0.0005876804274689901,0.020934059684308698,0.07587783600427046,0.056345582014664795,0.11483088047231776,0.02927057042035246,0.013605671129070735,0.001219882389574027,0.0,0.0,1.128972703522745,0.034033316356315776,0.0020255469736722236,0.18415501329965142,3.5520410112621786e-05,0.03629481341950123,0.0036223569465026937,0.12131952970863615,0.17417165459587122,0.07517615687424518,0.0014998027255197135,0.04416830776511499,0.06377643407665812,0.11816945115688665,0.026096860960408867,0.03485829678762217,0.06739549692274886,0.1838693559008641,0.016777982829982066,6.557445017276645e-06,0.04005574982738689,0.0031984670663943084,0.016781966521965893,0.01823047437049819,0.0357160503934724,0.01403958260876217,0.021389065680190462
PGIL,2.6785780907633048,0.05067827506122024,0.02754647319958099,0.014124095398474529,0.0,0.6227197395806132,0.18276182356303705,0.5604503259676311,0.0454115603610084,0.12819982336868038,0.010528891706215437,0.0,0.019693809305854296,0.012762504099430671,0.017242418420157193,0.005577973063207038,0.008289577175363595,0.009491032517349488,0.03877155839865632,0.06060687491323078,0.0,0.0,0.0,0.0,0.05830741279898453,0.01698860414380889,0.0987393206339718,0.07082884817622122,0.014432147411050408,0.08074516171870123,0.05314224592994335,0.012541012034003207,0.013510773418302818,0.013785831550884949,0.05357976124645253,0.10734066837623951,0.00911203822891826,0.09753103211184837,0.07706723526869698,0.02436129266524187,0.06151380094365089,0.0025850475317049956,0.0380996633803462,0.0,0.0263718033521193,0.0,0.0,0.0,0.0016131045425252805,0.0025732548429091766,0.051418927333652366,0.09560921597358078,0.04192440461196956,0.18148978960297066,0.02255148758088231,0.03157623599544912,0.002459412339660135,0.0,0.0,1.0364793326983353,0.03552787730639667,0.0016792271653421533,0.23227187062933274,0.0002854577334673681,0.10328798269788354,0.0024274730617870268,0.11058820574513388,0.14452564666258197,0.06977881910024343,0.0006446473642117858,0.09664238610697624,0.007402031937361761,0.16636675093458383,0.1033307684179412,0.018790959641871136,0.07056567066291962,0.15402832844848388,0.023365637215849527,6.840524509730739e-06,0.030751684524392864,0.002831713393165302,0.0431644017559159,0.01772330553399522,0.030270541856549052,0.009231602424861277,0.006126162210988062
FILATEX,3.2173531895464094,0.08237890099788218,0.028373503273362105,0.04820026849444406,0.0,0.501137286988199,0.18571736925720517,0.5637515182068858,0.10853696196681063,0.10628005344643505,0.00813585510858307,0.0,0.016584355635642364,0.017503649098728976,0.008313510240838146,0.00973665228959446,0.012583899349893393,0.006674624655006087,0.03052245027468436,0.05664876383774083,0.0,0.0,0.0,0.0,0.05629903411193426,0.021166297988960164,0.10958295581242257,0.02974688139036778,0.019131568533467102,0.08866433662007496,0.024213076840675196,0.011414742195026547,0.01595803569947778,0.011678731866819447,0.05359398539365082,0.18445750872518082,0.006777106991829648,0.24823921087189516,0.009698453180827677,0.021837178243414513,0.07896592472101172,0.0031566674290324694,0.005485672752999955,0.0,0.02682972147674337,0.0,0.0,0.0,0.00016818880295985423,0.0011880646322940725,0.00353230755650656,0.12290488386210807,0.04814506615918129,0.17368391625049365,0.03502128903087547,0.03827215642908693,0.0029485067142123104,0.0,0.0,1.1834344664814636,0.03687414565045703,0.0033940338641463923,0.10240400427224032,3.55940409012303e-05,0.010966077309502347,0.00630901573638108,0.07406606954121456,0.03340849634375445,0.06154756889116014,0.0017192591984600174,0.11143486882013236,0.06513485845956427,0.17288374131476347,0.043351101901047996,0.010579110920299782,0.043664594225116184,0.05891639828425533,0.007136342217961264,1.1983714311177779e-05,0.0063341671105464166,0.0005919612160730186,0.028403303394447906,0.01315463573137742,0.03174598168132092,0.011711748027338638,0.01921366315581929
ATHERENERG,2.8382309644778645,0.049246042884046215,0.023471932577149777,0.012740084237731241,0.0,0.40791743925795804,0.23534805618721788,0.6507322873602795,0.03763890797950319,0.0363581807115913,0.012777064744482118,0.0,0.009035129017123111,0.0027410386986901885,0.004956403777753285,0.004701207507225057,0.003263269356417308,0.002963666486922321,0.02742592485630486,0.017072072137647845,0.0,0.0,0.0,0.0,0.09790979487713708,0.0318290147282588,0.09124404908001342,0.048489018029593635,0.03159300031255269,0.08614540830409072,0.04613080401739392,0.04396833090890928,0.008145447738427288,0.03291293589462848,0.050724486099066296,0.06142643434350831,0.007742613862128806,0.12384245404144405,0.09109693170016168,0.02103656017586464,0.05356005291814921,0.002984098450337928,0.005474558923159171,0.0,0.024399617269772828,0.0,0.0,0.0,0.002264757669921758,0.005909609747978865,0.027854301078871605,0.05924853944004229,0.06521099616465242,0.09164480572188094,0.01884412077589693,0.029345891092775075,0.00187209010784633,0.0,0.0,1.1377438604840422,0.03156624700038379,0.00386899877371286,0.24343933112693042,0.00028404556441694674,0.050817618891756046,0.0041932757959193085,0.11368645212268523,0.05405160768559423,0.03804402666856604,0.0009722770488629215,0.042831774439212884,0.011339042033835052,0.1536532332229704,0.06971534289103194,0.022535887185431466,0.05316954453430433,0.08510498759858758,0.019834727075719562,5.393957866503317e-06,0.019897986697818608,0.0007281806658049949,0.02922074193204931,0.011875752063678748,0.03811781480757822,0.015246471898193087,0.008370970813897836
RPGLIFE,3.26959263949087,0.03939982074242355,0.0215827787833727,0.04754282862555594,0.0,0.509982819567046,0.19361856093915997,0.5841552465762552,0.07571696853188313,0.0902291452557852,0.007399872427686861,0.0,0.01533672211672167,0.005726460603924116,0.005476189327129386,0.004033368453001044,0.003365883383924836,0.0037053815642301043,0.027632473112408188,0.017673931677439178,0.0,0.0,0.0,0.0,0.0675179466835555,0.014134300646725865,0.1999654140652332,0.04772037875463612,0.03872584266816937,0.09363909958183385,0.028102862552209177,0.012464225395923874,0.024262414467094467,0.011746777018717935,0.05873592065557288,0.1584624566844062,0.007687938203661586,0.12394014479838888,0.008250660680816655,0.019950773560790995,0.02757098506766001,0.0039466816027113995,0.0053574899379831495,0.0,0.061414003628922846,0.0,0.0,0.0,0.0001623972659491476,0.0009805137854203567,0.006739061922938389,0.09295891578963329,0.06798974159751399,0.10071163155963765,0.01984230220404595,0.018866474995570492,0.0027026454311484143,0.0,0.0,1.1343566061311612,0.03741110212809128,0.004390939862071889,0.09268914564170129,3.725464826616998e-05,0.03242980593534309,0.003190737788799141,0.0622439197927134,0.050501360469152906,0.05278484150269505,0.001005182603355889,0.09043263671113551,0.06331415529088033,0.13548256900453673,0.1355819954658978,0.007704274443820939,0.05941758445422018,0.07867788695381721,0.008753909031235284,2.1476152940670185e-05,0.006083172061072662,0.0013969784647026643,0.02326320265324389,0.01874289359231519,0.04126200671494158,0.009978134628920539,0.008345931088306452
HFCL,3.2172067538119875,0.05496353524707654,0.0209438973576061,0.02980884372774173,0.0,0.5376866472212867,0.23066590901918368,0.6786550124032417,0.039107630464838485,0.10859181299114555,0.01394372263107782,0.0,0.028253708035071032,0.008604032539949959,0.016478865610541727,0.010416861556458996,0.008890800649909833,0.0067405986263255925,0.054218538024358255,0.014925827155759555,0.0,0.0,0.0,0.0,0.06714660852396932,0.0439904867298713,0.10778189543027665,0.03733434777757142,0.04892323135482793,0.05626676001733325,0.02997696755793196,0.037215019588828814,0.0231363174516368,0.012088915786294105,0.05351365675695252,0.16087875449248437,0.003574549883887704,0.1040973002016982,0.008797543845431507,0.01719440061428012,0.036980064169875766,0.042359661802066524,0.005799656627019853,0.0,0.026644268837817175,0.0,0.0,0.0,0.00015924040280405812,0.000623451857547167,0.018595620657272705,0.055935881214623846,0.04202395310370299,0.14242853244307085,0.034288047268611975,0.022978203545505806,0.0026694774550359685,0.0,0.0,1.095516441556512,0.03998670296629125,0.004274287826619258,0.19835939898353308,3.604337528828012e-05,0.023818354993316845,0.002332300704112491,0.10566349461812707,0.15253308233753984,0.07911081734083872,0.001399837072498339,0.04149441607398058,0.00960833636214856,0.1835602843926015,0.11791258663432065,0.01320526606531002,0.10191451171514176,0.3024298526578561,0.007183740198826733,6.840524509730717e-06,0.005973886748136969,0.001160456859828403,0.03509629357302008,0.023714434033138238,0.012445225358707708,0.013271320403362452,0.015725162477950066
INDNIPPON,3.1538152076633494,0.05225535684755909,0.019800187944357516,0.030061347307832303,0.0,0.6134164074516373,0.15570808584951207,0.5819272812444265,0.06491627124581244,0.09521725594934416,0.030367805663172112,0.0,0.024073261354838518,0.013567490699884886,0.008834047042612004,0.004595630183896881,0.003552496742714624,0.0046462519887703,0.0489464701038978,0.022529592308320853,0.0,0.0,0.0,0.0,0.10854289630381535,0.010707544173724791,0.18254193491404871,0.06463176643149925,0.031439678996847166,0.12216807658883967,0.057726628916835464,0.0072422796400790634,0.02238283386949064,0.00779492440354071,0.05645234442074354,0.137633130488779,0.00639118122579822,0.1160672613447054,0.007637757090836677,0.016131877228519425,0.026824374074347946,0.0038349363882670077,0.005716669771836304,0.0,0.03354213909412129,0.0,0.0,0.0,0.00016936665953539345,0.00048331958455395544,0.004015445922200828,0.06427929831635174,0.04062647762265233,0.14046067050781819,0.03209317050830271,0.009756452527643778,0.001285146997832411,0.0,0.0,1.0960279372082657,0.0385457930131758,0.003060678914099379,0.26210695492964375,0.00040140730320759716,0.02834646900505339,0.005383806553087543,0.10982876248675988,0.04313409559179258,0.08982600521721527,0.0013098638700945046,0.0475189535609705,0.03771857054148709,0.13440047235153318,0.10939233945994771,0.010476530315619556,0.035563879395791136,0.07448038241326155,0.0057909628344229025,1.1983714311177779e-05,0.011190422736876584,0.002987451944784249,0.034195271241167904,0.027907151566012377,0.02006725070924634,0.012810167501290682,0.008581003787969553
