Date,Theme,Open,High,Low,Close,Volume,Daily_Change
2023-02-21,NIFTY INFRA,5175.64990234375,5196.35009765625,5157.2001953125,5161.14990234375,1312200,-0.28
2023-02-22,NIFTY INFRA,5150.35009765625,5150.7998046875,5056.0498046875,5065.5498046875,1406300,-1.65
2023-02-23,NIFTY INFRA,5075.39990234375,5088.0498046875,5034.25,5039.64990234375,1765500,-0.7
2023-02-24,NIFTY INFRA,5061.10009765625,5072.60009765625,5027.39990234375,5050.25,1517200,-0.21
2023-02-27,NIFTY INFRA,5045.9501953125,5047.10009765625,4990.14990234375,5031.5498046875,1595300,-0.29
2023-02-28,NIFTY INFRA,5033.39990234375,5044.35009765625,4998.0,5016.89990234375,2169700,-0.33
2023-03-01,NIFTY INFRA,5022.2998046875,5057.5498046875,5019.9501953125,5051.60009765625,1202700,0.58
2023-03-02,NIFTY INFRA,5054.7001953125,5060.85009765625,5033.0,5049.5,1818900,-0.1
2023-03-03,NIFTY INFRA,5092.14990234375,5147.60009765625,5085.89990234375,5131.7001953125,1956700,0.78
2023-03-06,NIFTY INFRA,5153.4501953125,5190.7998046875,5151.64990234375,5163.5498046875,1954700,0.2
2023-03-08,NIFTY INFRA,5161.2001953125,5204.9501953125,5146.25,5201.7998046875,1528600,0.79
2023-03-09,NIFTY INFRA,5229.89990234375,5229.89990234375,5162.2001953125,5168.2001953125,1374800,-1.18
2023-03-10,NIFTY INFRA,5132.0498046875,5143.4501953125,5095.5498046875,5139.60009765625,1184600,0.15
2023-03-13,NIFTY INFRA,5152.75,5169.2001953125,5049.7998046875,5068.0,1342200,-1.64
2023-03-14,NIFTY INFRA,5068.85009765625,5103.0,5031.89990234375,5054.0,1487300,-0.29
2023-03-15,NIFTY INFRA,5074.60009765625,5093.4501953125,5043.64990234375,5053.4501953125,1401100,-0.42
2023-03-16,NIFTY INFRA,5060.85009765625,5094.7998046875,5011.7998046875,5068.2001953125,2182500,0.15
2023-03-17,NIFTY INFRA,5103.5498046875,5109.5498046875,5066.89990234375,5090.25,2462300,-0.26
2023-03-20,NIFTY INFRA,5072.60009765625,5081.89990234375,5015.7998046875,5057.10009765625,1423500,-0.31
2023-03-21,NIFTY INFRA,5079.85009765625,5108.5,5079.2001953125,5099.9501953125,1306000,0.4
2023-03-22,NIFTY INFRA,5122.10009765625,5129.25,5098.35009765625,5103.9501953125,0,-0.35
2023-03-23,NIFTY INFRA,5094.9501953125,5116.5498046875,5081.2001953125,5086.9501953125,1012400,-0.16
2023-03-24,NIFTY INFRA,5088.25,5091.89990234375,5013.7998046875,5024.35009765625,1103500,-1.26
2023-03-27,NIFTY INFRA,5031.2998046875,5057.75,5011.0,5019.64990234375,1215800,-0.23
2023-03-28,NIFTY INFRA,5032.5,5032.75,4966.0,4981.4501953125,1284000,-1.01
2023-03-29,NIFTY INFRA,4983.14990234375,5028.10009765625,4968.9501953125,5013.5498046875,1704000,0.61
2023-03-31,NIFTY INFRA,5047.85009765625,5112.2001953125,5046.5498046875,5090.9501953125,1314300,0.85
2023-04-03,NIFTY INFRA,5120.4501953125,5120.4501953125,5090.0498046875,5105.7998046875,1358900,-0.29
2023-04-05,NIFTY INFRA,5124.2998046875,5147.10009765625,5103.85009765625,5142.0,1331600,0.35
2023-04-06,NIFTY INFRA,5141.64990234375,5181.9501953125,5139.0,5164.2998046875,1050200,0.44
2023-04-10,NIFTY INFRA,5181.39990234375,5217.5,5177.4501953125,5207.75,1237400,0.51
2023-04-11,NIFTY INFRA,5226.10009765625,5237.2998046875,5204.14990234375,5224.7001953125,995500,-0.03
2023-04-12,NIFTY INFRA,5229.14990234375,5242.0498046875,5214.10009765625,5221.7998046875,1100800,-0.14
2023-04-13,NIFTY INFRA,5232.25,5235.35009765625,5193.85009765625,5209.89990234375,1223600,-0.43
2023-04-17,NIFTY INFRA,5258.7998046875,5258.7998046875,5195.0498046875,5209.64990234375,1282000,-0.93
2023-04-18,NIFTY INFRA,5225.75,5227.85009765625,5162.4501953125,5185.25,1069600,-0.78
2023-04-19,NIFTY INFRA,5180.60009765625,5195.14990234375,5164.25,5177.89990234375,1076000,-0.05
2023-04-20,NIFTY INFRA,5189.0,5199.2001953125,5176.89990234375,5192.39990234375,984400,0.07
2023-04-21,NIFTY INFRA,5199.89990234375,5205.85009765625,5155.7001953125,5170.0498046875,890400,-0.57
2023-04-24,NIFTY INFRA,5184.2998046875,5198.0498046875,5157.60009765625,5194.0,804700,0.19
2023-04-25,NIFTY INFRA,5204.0,5236.10009765625,5198.0,5226.5498046875,1041200,0.43
2023-04-26,NIFTY INFRA,5233.14990234375,5251.75,5215.60009765625,5246.5,1027500,0.26
2023-04-27,NIFTY INFRA,5253.2001953125,5284.10009765625,5243.2001953125,5279.10009765625,1191500,0.49
2023-04-28,NIFTY INFRA,5296.89990234375,5362.85009765625,5285.64990234375,5356.2001953125,2128100,1.12
2023-05-02,NIFTY INFRA,5376.2998046875,5400.10009765625,5371.5,5387.2001953125,1341200,0.2
2023-05-03,NIFTY INFRA,5392.9501953125,5393.85009765625,5354.0498046875,5363.60009765625,1321500,-0.54
2023-05-04,NIFTY INFRA,5367.64990234375,5400.5498046875,5358.14990234375,5396.14990234375,1142500,0.53
2023-05-05,NIFTY INFRA,5395.0,5421.14990234375,5392.7998046875,5405.89990234375,954900,0.2
2023-05-08,NIFTY INFRA,5418.39990234375,5462.2001953125,5413.10009765625,5454.0,1006900,0.66
2023-05-09,NIFTY INFRA,5464.64990234375,5485.0498046875,5440.35009765625,5454.5,1040000,-0.19
2023-05-10,NIFTY INFRA,5474.39990234375,5484.75,5453.89990234375,5480.5498046875,879700,0.11
2023-05-11,NIFTY INFRA,5462.5,5464.0498046875,5433.64990234375,5442.7998046875,1084000,-0.36
2023-05-12,NIFTY INFRA,5432.0,5433.89990234375,5392.0,5408.89990234375,1142300,-0.43
2023-05-15,NIFTY INFRA,5416.9501953125,5455.0,5407.25,5436.89990234375,1288500,0.37
2023-05-16,NIFTY INFRA,5455.9501953125,5457.89990234375,5407.7001953125,5411.64990234375,1797400,-0.81
2023-05-17,NIFTY INFRA,5421.7998046875,5435.85009765625,5377.39990234375,5397.2001953125,1185300,-0.45
2023-05-18,NIFTY INFRA,5424.14990234375,5424.7001953125,5341.60009765625,5348.0498046875,1335300,-1.4
2023-05-19,NIFTY INFRA,5352.64990234375,5366.64990234375,5312.75,5361.5,1136100,0.17
2023-05-22,NIFTY INFRA,5354.35009765625,5412.89990234375,5343.5,5401.0,1497500,0.87
2023-05-23,NIFTY INFRA,5421.10009765625,5431.75,5390.10009765625,5396.75,1811100,-0.45
2023-05-24,NIFTY INFRA,5400.39990234375,5409.64990234375,5371.9501953125,5379.5498046875,1345000,-0.39
2023-05-25,NIFTY INFRA,5379.2001953125,5424.0498046875,5370.2998046875,5415.7001953125,1419700,0.68
2023-05-26,NIFTY INFRA,5437.64990234375,5462.25,5424.85009765625,5459.89990234375,1224400,0.41
2023-05-29,NIFTY INFRA,5479.35009765625,5482.39990234375,5457.75,5475.0,1503100,-0.08
2023-05-30,NIFTY INFRA,5483.2998046875,5507.89990234375,5469.25,5473.25,1215800,-0.18
2023-05-31,NIFTY INFRA,5459.85009765625,5488.7998046875,5432.60009765625,5459.7998046875,4537000,-0.0
2023-06-01,NIFTY INFRA,5461.5498046875,5469.0498046875,5439.39990234375,5446.75,1265600,-0.27
2023-06-02,NIFTY INFRA,5470.2998046875,5480.14990234375,5453.75,5472.39990234375,1192000,0.04
2023-06-05,NIFTY INFRA,5493.89990234375,5502.10009765625,5484.9501953125,5495.75,1321700,0.03
2023-06-06,NIFTY INFRA,5506.4501953125,5527.5498046875,5494.35009765625,5521.9501953125,1045400,0.28
2023-06-07,NIFTY INFRA,5534.5,5587.35009765625,5530.64990234375,5583.2998046875,1359500,0.88
2023-06-08,NIFTY INFRA,5594.7001953125,5619.2001953125,5566.5498046875,5570.9501953125,1731200,-0.42
2023-06-09,NIFTY INFRA,5591.5498046875,5593.10009765625,5568.89990234375,5574.25,995700,-0.31
2023-06-12,NIFTY INFRA,5580.10009765625,5593.7001953125,5561.2001953125,5588.2998046875,1080500,0.15
2023-06-13,NIFTY INFRA,5603.85009765625,5628.2001953125,5597.89990234375,5624.2998046875,1215900,0.36
2023-06-14,NIFTY INFRA,5629.64990234375,5666.14990234375,5622.2998046875,5662.64990234375,1483800,0.59
2023-06-15,NIFTY INFRA,5666.60009765625,5684.75,5655.5498046875,5668.5,1236300,0.03
2023-06-16,NIFTY INFRA,5675.14990234375,5708.4501953125,5671.10009765625,5702.10009765625,1680900,0.47
2023-06-19,NIFTY INFRA,5719.64990234375,5721.89990234375,5655.85009765625,5661.0,1004500,-1.03
2023-06-20,NIFTY INFRA,5663.0498046875,5688.89990234375,5640.64990234375,5680.10009765625,1196300,0.3
2023-06-21,NIFTY INFRA,5684.0498046875,5712.5,5683.9501953125,5709.5,1514600,0.45
2023-06-22,NIFTY INFRA,5708.75,5712.75,5656.14990234375,5672.25,1118400,-0.64
2023-06-23,NIFTY INFRA,5669.7998046875,5670.5498046875,5611.25,5620.35009765625,1385800,-0.87
2023-06-26,NIFTY INFRA,5610.89990234375,5620.89990234375,5583.89990234375,5609.39990234375,923500,-0.03
2023-06-27,NIFTY INFRA,5625.2998046875,5641.60009765625,5620.75,5634.85009765625,1084900,0.17
2023-06-28,NIFTY INFRA,5657.75,5703.85009765625,5645.0,5698.64990234375,2140400,0.72
2023-06-30,NIFTY INFRA,5725.39990234375,5746.2998046875,5699.7001953125,5738.7001953125,1489400,0.23
2023-07-03,NIFTY INFRA,5758.25,5791.7001953125,5744.7001953125,5784.7998046875,1624800,0.46
2023-07-04,NIFTY INFRA,5796.10009765625,5796.10009765625,5743.2001953125,5753.14990234375,1029900,-0.74
2023-07-05,NIFTY INFRA,5769.14990234375,5784.5498046875,5753.25,5776.14990234375,1042900,0.12
2023-07-06,NIFTY INFRA,5782.35009765625,5859.85009765625,5778.5498046875,5856.14990234375,2072700,1.28
2023-07-07,NIFTY INFRA,5848.4501953125,5871.39990234375,5786.5498046875,5794.2001953125,1816100,-0.93
2023-07-10,NIFTY INFRA,5826.64990234375,5849.60009765625,5805.25,5829.39990234375,1307300,0.05
2023-07-11,NIFTY INFRA,5856.10009765625,5893.14990234375,5852.85009765625,5888.25,1268700,0.55
2023-07-12,NIFTY INFRA,5898.10009765625,5908.10009765625,5877.2998046875,5882.25,1451800,-0.27
2023-07-13,NIFTY INFRA,5904.64990234375,5912.64990234375,5819.7998046875,5829.25,1374000,-1.28
2023-07-14,NIFTY INFRA,5841.35009765625,5853.2998046875,5810.35009765625,5842.39990234375,1770300,0.02
2023-07-17,NIFTY INFRA,5853.85009765625,5877.2001953125,5843.89990234375,5870.0,1423600,0.28
2023-07-18,NIFTY INFRA,5882.4501953125,5896.7998046875,5856.89990234375,5868.4501953125,1144000,-0.24
2023-07-19,NIFTY INFRA,5880.9501953125,5922.9501953125,5874.0,5910.7001953125,1568500,0.51
2023-07-20,NIFTY INFRA,5916.0498046875,5943.5498046875,5896.2001953125,5940.64990234375,1156500,0.42
2023-07-21,NIFTY INFRA,5938.0,5955.7001953125,5921.85009765625,5937.35009765625,1813700,-0.01
2023-07-24,NIFTY INFRA,5935.9501953125,5961.0498046875,5916.85009765625,5937.5,1408400,0.03
2023-07-25,NIFTY INFRA,5952.10009765625,5969.14990234375,5933.25,5948.10009765625,1468500,-0.07
2023-07-26,NIFTY INFRA,5974.0,6037.60009765625,5969.10009765625,6012.2998046875,1567600,0.64
2023-07-27,NIFTY INFRA,6032.4501953125,6042.25,5983.14990234375,6003.39990234375,1430800,-0.48
2023-07-28,NIFTY INFRA,6013.7001953125,6058.39990234375,5991.14990234375,6052.89990234375,2553000,0.65
2023-07-31,NIFTY INFRA,6071.0,6122.60009765625,6057.5498046875,6115.35009765625,2503500,0.73
2023-08-01,NIFTY INFRA,6120.85009765625,6123.7001953125,6071.89990234375,6076.5498046875,2363500,-0.72
2023-08-02,NIFTY INFRA,6058.7998046875,6061.39990234375,5959.7001953125,5997.0498046875,2026500,-1.02
2023-08-03,NIFTY INFRA,5985.0498046875,6010.9501953125,5946.2001953125,5973.2998046875,1521400,-0.2
2023-08-04,NIFTY INFRA,5998.2001953125,6019.60009765625,5973.9501953125,6010.5,1121700,0.21
2023-08-07,NIFTY INFRA,6024.5498046875,6040.60009765625,6016.5498046875,6029.0498046875,889400,0.07
2023-08-08,NIFTY INFRA,6042.89990234375,6044.85009765625,5983.75,6006.35009765625,1333900,-0.6
2023-08-09,NIFTY INFRA,6014.7001953125,6031.14990234375,5982.60009765625,6026.39990234375,1265100,0.19
2023-08-10,NIFTY INFRA,6025.0498046875,6036.7998046875,5995.0,6014.89990234375,1382800,-0.17
2023-08-11,NIFTY INFRA,6014.2001953125,6021.0498046875,5991.85009765625,6002.7001953125,1343800,-0.19
2023-08-14,NIFTY INFRA,5992.9501953125,6003.7998046875,5931.75,5995.0498046875,1244600,0.04
2023-08-16,NIFTY INFRA,5978.39990234375,6020.64990234375,5959.85009765625,6016.25,0,0.63
2023-08-17,NIFTY INFRA,6015.2998046875,6018.60009765625,5962.2998046875,5978.75,1111700,-0.61
2023-08-18,NIFTY INFRA,5970.64990234375,6005.14990234375,5950.64990234375,5975.25,1328100,0.08
2023-08-21,NIFTY INFRA,5976.10009765625,6014.7998046875,5966.0498046875,6008.9501953125,1858100,0.55
2023-08-22,NIFTY INFRA,6011.60009765625,6037.60009765625,6004.25,6024.64990234375,1266500,0.22
2023-08-23,NIFTY INFRA,6036.5,6046.0498046875,6018.2998046875,6023.10009765625,1297300,-0.22
2023-08-24,NIFTY INFRA,6054.75,6071.14990234375,5984.0,5989.7001953125,1782100,-1.07
2023-08-25,NIFTY INFRA,5962.0498046875,5984.0,5929.25,5938.35009765625,4112400,-0.4
2023-08-28,NIFTY INFRA,5957.89990234375,5990.5498046875,5944.89990234375,5969.35009765625,2097300,0.19
2023-08-29,NIFTY INFRA,5987.4501953125,5990.4501953125,5957.0498046875,5981.14990234375,2196800,-0.11
2023-08-30,NIFTY INFRA,6000.0,6013.39990234375,5982.7001953125,5984.85009765625,1578000,-0.25
2023-08-31,NIFTY INFRA,5996.89990234375,5998.10009765625,5935.64990234375,5947.0,5120600,-0.83
2023-09-01,NIFTY INFRA,5949.2998046875,6021.10009765625,5944.2001953125,6016.0498046875,2238200,1.12
2023-09-04,NIFTY INFRA,6051.7998046875,6068.5498046875,6016.0498046875,6064.14990234375,2657139000,0.2
2023-09-05,NIFTY INFRA,6082.39990234375,6100.2998046875,6064.14990234375,6088.2998046875,2141100,0.1
2023-09-06,NIFTY INFRA,6095.4501953125,6114.0498046875,6068.2001953125,6108.39990234375,3791700,0.21
2023-09-07,NIFTY INFRA,6110.14990234375,6163.25,6094.75,6158.25,2120000,0.79
2023-09-08,NIFTY INFRA,6195.10009765625,6242.75,6158.25,6229.14990234375,2577500,0.55
2023-09-11,NIFTY INFRA,6257.5,6287.0498046875,6245.89990234375,6284.10009765625,1859700,0.43
2023-09-12,NIFTY INFRA,6335.60009765625,6336.0,6201.0,6208.5,2278400,-2.01
2023-09-13,NIFTY INFRA,6215.2998046875,6254.2998046875,6194.7998046875,6244.5,1435700,0.47
2023-09-14,NIFTY INFRA,6273.2998046875,6286.35009765625,6255.7998046875,6281.89990234375,1419300,0.14
2023-09-15,NIFTY INFRA,6300.5,6304.35009765625,6263.39990234375,6283.35009765625,2375700,-0.27
2023-09-18,NIFTY INFRA,6278.10009765625,6289.4501953125,6260.64990234375,6268.9501953125,1399500,-0.15
2023-09-20,NIFTY INFRA,6248.89990234375,6266.4501953125,6193.85009765625,6211.0,1968500,-0.61
2023-09-21,NIFTY INFRA,6198.0,6205.0498046875,6170.7998046875,6185.2998046875,1399200,-0.2
2023-09-22,NIFTY INFRA,6190.9501953125,6206.60009765625,6153.5,6162.35009765625,1297600,-0.46
2023-09-25,NIFTY INFRA,6169.14990234375,6177.35009765625,6127.35009765625,6168.5,1194200,-0.01
2023-09-26,NIFTY INFRA,6175.4501953125,6207.9501953125,6172.25,6180.2001953125,1089600,0.08
2023-09-27,NIFTY INFRA,6191.2998046875,6226.10009765625,6167.7001953125,6220.10009765625,1050900,0.47
2023-09-28,NIFTY INFRA,6245.2998046875,6260.60009765625,6174.9501953125,6186.2001953125,2166600,-0.95
2023-09-29,NIFTY INFRA,6222.14990234375,6268.85009765625,6219.7001953125,6242.85009765625,1514900,0.33
2023-10-03,NIFTY INFRA,6231.5498046875,6237.64990234375,6195.85009765625,6233.2998046875,1415500,0.03
2023-10-04,NIFTY INFRA,6212.7998046875,6215.75,6123.39990234375,6171.7001953125,1375400,-0.66
2023-10-05,NIFTY INFRA,6192.10009765625,6218.2998046875,6176.14990234375,6209.5498046875,1336600,0.28
2023-10-06,NIFTY INFRA,6231.5,6236.10009765625,6205.9501953125,6230.2001953125,927000,-0.02
2023-10-09,NIFTY INFRA,6186.60009765625,6190.35009765625,6146.89990234375,6170.2001953125,1228400,-0.27
2023-10-10,NIFTY INFRA,6184.0498046875,6240.4501953125,6182.7001953125,6231.0498046875,1154800,0.76
2023-10-11,NIFTY INFRA,6252.39990234375,6296.0498046875,6248.5498046875,6288.10009765625,1128100,0.57
2023-10-12,NIFTY INFRA,6296.0,6314.0,6282.39990234375,6303.5,1523800,0.12
2023-10-13,NIFTY INFRA,6280.0498046875,6321.7998046875,6278.0498046875,6310.25,1306300,0.48
2023-10-16,NIFTY INFRA,6317.2001953125,6330.89990234375,6290.75,6309.89990234375,1105200,-0.12
2023-10-17,NIFTY INFRA,6334.5498046875,6339.7001953125,6313.85009765625,6327.7001953125,1256200,-0.11
2023-10-18,NIFTY INFRA,6334.2998046875,6339.39990234375,6269.25,6274.85009765625,1203300,-0.94
2023-10-19,NIFTY INFRA,6241.0498046875,6266.85009765625,6212.85009765625,6260.39990234375,978000,0.31
2023-10-20,NIFTY INFRA,6242.2998046875,6256.39990234375,6189.89990234375,6208.5,1205600,-0.54
2023-10-23,NIFTY INFRA,6193.4501953125,6202.39990234375,6093.2998046875,6108.0498046875,1018700,-1.38
2023-10-25,NIFTY INFRA,6094.35009765625,6131.7001953125,6021.35009765625,6055.60009765625,1253500,-0.64
2023-10-26,NIFTY INFRA,6033.5498046875,6037.60009765625,5960.0,5976.5,1268700,-0.95
2023-10-27,NIFTY INFRA,5997.85009765625,6061.25,5995.7998046875,6049.39990234375,930100,0.86
2023-10-30,NIFTY INFRA,6062.0,6120.10009765625,6028.9501953125,6115.10009765625,1267400,0.88
2023-10-31,NIFTY INFRA,6127.9501953125,6131.5498046875,6079.10009765625,6095.39990234375,1575900,-0.53
2023-11-01,NIFTY INFRA,6103.9501953125,6120.14990234375,6064.0498046875,6070.0498046875,1612200,-0.56
2023-11-02,NIFTY INFRA,6117.39990234375,6144.7001953125,6106.5,6140.89990234375,1707200,0.38
2023-11-03,NIFTY INFRA,6163.25,6185.10009765625,6162.2001953125,6175.2998046875,1329800,0.2
2023-11-06,NIFTY INFRA,6206.10009765625,6255.2001953125,6199.7998046875,6251.5498046875,1552200,0.73
2023-11-07,NIFTY INFRA,6247.5498046875,6264.39990234375,6230.2001953125,6253.2001953125,1825200,0.09
2023-11-08,NIFTY INFRA,6278.4501953125,6298.64990234375,6265.75,6291.75,1950700,0.21
2023-11-09,NIFTY INFRA,6303.0,6303.64990234375,6270.5,6279.7001953125,1516300,-0.37
2023-11-10,NIFTY INFRA,6271.5,6313.5498046875,6254.7001953125,6309.5498046875,1226000,0.61
2023-11-13,NIFTY INFRA,6333.0,6337.75,6313.14990234375,6324.39990234375,1129400,-0.14
2023-11-15,NIFTY INFRA,6382.2998046875,6397.9501953125,6354.9501953125,6393.0,1636400,0.17
2023-11-16,NIFTY INFRA,6392.2001953125,6439.4501953125,6376.25,6411.2998046875,1941100,0.3
2023-11-17,NIFTY INFRA,6408.2998046875,6445.9501953125,6404.4501953125,6429.60009765625,1775700,0.33
2023-11-20,NIFTY INFRA,6427.4501953125,6440.0498046875,6404.10009765625,6419.10009765625,957400,-0.13
2023-11-21,NIFTY INFRA,6442.0,6451.0498046875,6422.75,6438.7998046875,1310600,-0.05
2023-11-22,NIFTY INFRA,6444.0,6468.0498046875,6414.25,6451.60009765625,1172700,0.12
2023-11-23,NIFTY INFRA,6457.9501953125,6468.89990234375,6431.2001953125,6452.39990234375,1110900,-0.09
2023-11-24,NIFTY INFRA,6457.14990234375,6463.75,6434.14990234375,6438.39990234375,1103600,-0.29
2023-11-28,NIFTY INFRA,6460.64990234375,6514.2998046875,6443.0498046875,6507.2998046875,2402700,0.72
2023-11-29,NIFTY INFRA,6541.10009765625,6547.14990234375,6529.39990234375,6543.0498046875,2013200,0.03
2023-11-30,NIFTY INFRA,6540.0,6595.0498046875,6517.10009765625,6585.60009765625,3902200,0.7
2023-12-01,NIFTY INFRA,6617.7998046875,6661.4501953125,6612.5498046875,6651.64990234375,2411500,0.51
2023-12-04,NIFTY INFRA,6797.0498046875,6834.0,6754.25,6822.60009765625,3726000,0.38
2023-12-05,NIFTY INFRA,6854.75,6918.35009765625,6816.2001953125,6912.5,3319700,0.84
2023-12-06,NIFTY INFRA,6949.89990234375,6963.5,6904.7001953125,6950.4501953125,2897800,0.01
2023-12-07,NIFTY INFRA,6953.4501953125,6973.5498046875,6929.4501953125,6962.14990234375,3788300,0.13
2023-12-08,NIFTY INFRA,6993.35009765625,6998.2001953125,6901.75,6951.25,2506700,-0.6
2023-12-11,NIFTY INFRA,6958.2001953125,6998.14990234375,6944.85009765625,6991.85009765625,1979700,0.48
2023-12-12,NIFTY INFRA,6991.5498046875,6996.25,6917.89990234375,6943.10009765625,1579800,-0.69
2023-12-13,NIFTY INFRA,6954.7001953125,7024.85009765625,6941.89990234375,7015.35009765625,2230500,0.87
2023-12-14,NIFTY INFRA,7072.0498046875,7091.85009765625,7035.25,7082.14990234375,2351600,0.14
2023-12-15,NIFTY INFRA,7104.4501953125,7151.7998046875,7089.39990234375,7141.2998046875,2827100,0.52
2023-12-18,NIFTY INFRA,7154.2001953125,7167.0,7126.7001953125,7158.2998046875,1984000,0.06
2023-12-19,NIFTY INFRA,7192.39990234375,7211.5498046875,7145.39990234375,7185.60009765625,1883500,-0.09
2023-12-20,NIFTY INFRA,7220.4501953125,7244.2998046875,6993.2001953125,7004.9501953125,2989900,-2.98
2023-12-21,NIFTY INFRA,6962.5498046875,7100.7001953125,6945.14990234375,7087.2998046875,2216200,1.79
2023-12-22,NIFTY INFRA,7110.85009765625,7142.85009765625,7088.39990234375,7134.9501953125,2252000,0.34
2023-12-26,NIFTY INFRA,7157.0,7209.7001953125,7150.7001953125,7196.25,1878000,0.55
2023-12-27,NIFTY INFRA,7228.7001953125,7259.4501953125,7216.7001953125,7252.0498046875,1570600,0.32
2023-12-28,NIFTY INFRA,7272.25,7321.2001953125,7256.39990234375,7313.35009765625,3328000,0.57
2023-12-29,NIFTY INFRA,7311.60009765625,7320.25,7261.4501953125,7303.39990234375,2507400,-0.11
2024-01-02,NIFTY INFRA,7315.75,7317.0498046875,7203.64990234375,7278.60009765625,2058700,-0.51
2024-01-03,NIFTY INFRA,7290.2998046875,7322.39990234375,7269.39990234375,7287.4501953125,2035800,-0.04
2024-01-04,NIFTY INFRA,7312.4501953125,7386.10009765625,7288.2001953125,7369.7998046875,2525700,0.78
2024-01-05,NIFTY INFRA,7405.2998046875,7420.5,7357.7001953125,7397.64990234375,2394700,-0.1
2024-01-08,NIFTY INFRA,7428.39990234375,7445.39990234375,7363.0498046875,7372.64990234375,1848800,-0.75
2024-01-09,NIFTY INFRA,7426.7001953125,7472.5,7408.5498046875,7432.89990234375,1591100,0.08
2024-01-10,NIFTY INFRA,7431.5498046875,7458.7001953125,7358.2998046875,7450.9501953125,1797100,0.26
2024-01-11,NIFTY INFRA,7477.4501953125,7514.10009765625,7465.7998046875,7502.2001953125,2046700,0.33
2024-01-12,NIFTY INFRA,7518.89990234375,7570.7998046875,7472.25,7561.14990234375,2005700,0.56
2024-01-15,NIFTY INFRA,7595.14990234375,7646.75,7552.10009765625,7641.5498046875,2044000,0.61
2024-01-16,NIFTY INFRA,7643.5,7662.60009765625,7580.10009765625,7610.60009765625,2329500,-0.43
2024-01-17,NIFTY INFRA,7562.2001953125,7638.7001953125,7525.25,7543.5498046875,2219400,-0.25
2024-01-18,NIFTY INFRA,7504.25,7562.35009765625,7431.14990234375,7544.25,2262400,0.53
2024-01-19,NIFTY INFRA,7589.25,7676.14990234375,7582.60009765625,7665.89990234375,2140500,1.01
2024-01-23,NIFTY INFRA,7756.64990234375,7756.7998046875,7505.9501953125,7526.10009765625,3155400,-2.97
2024-01-24,NIFTY INFRA,7535.39990234375,7667.7998046875,7478.10009765625,7650.0,2516200,1.52
2024-01-25,NIFTY INFRA,7664.60009765625,7688.35009765625,7610.25,7656.7001953125,2511000,-0.1
2024-01-29,NIFTY INFRA,7700.5498046875,7949.89990234375,7693.2001953125,7937.7998046875,3514500,3.08
2024-01-30,NIFTY INFRA,7973.4501953125,7973.4501953125,7828.5498046875,7838.2998046875,3477500,-1.7
2024-01-31,NIFTY INFRA,7807.0,7869.7998046875,7784.75,7859.89990234375,2635000,0.68
2024-02-01,NIFTY INFRA,7886.75,7900.25,7797.7001953125,7825.89990234375,2555700,-0.77
2024-02-02,NIFTY INFRA,7870.4501953125,8007.2001953125,7868.5,7946.14990234375,3928400,0.96
2024-02-05,NIFTY INFRA,7987.14990234375,8018.0498046875,7884.35009765625,7913.10009765625,4169100,-0.93
2024-02-06,NIFTY INFRA,7952.14990234375,8007.2998046875,7885.7998046875,7989.64990234375,4052300,0.47
2024-02-07,NIFTY INFRA,8042.0498046875,8053.10009765625,7973.0498046875,7994.7001953125,2876300,-0.59
2024-02-08,NIFTY INFRA,8053.10009765625,8054.10009765625,7952.5498046875,8006.0498046875,3322700,-0.58
2024-02-09,NIFTY INFRA,8036.64990234375,8051.75,7884.14990234375,7977.0498046875,3263500,-0.74
2024-02-12,NIFTY INFRA,7979.75,7984.9501953125,7858.35009765625,7877.0,2544100,-1.29
2024-02-13,NIFTY INFRA,7889.5498046875,7942.5,7822.2998046875,7909.60009765625,1869900,0.25
2024-02-14,NIFTY INFRA,7862.75,8010.14990234375,7850.39990234375,8000.5,2307000,1.75
2024-02-15,NIFTY INFRA,8032.25,8078.10009765625,8006.75,8055.14990234375,2999500,0.29
2024-02-16,NIFTY INFRA,8085.2998046875,8104.25,8057.0498046875,8077.75,2567400,-0.09
2024-02-20,NIFTY INFRA,8121.75,8167.85009765625,8098.89990234375,8157.14990234375,2073100,0.44
2024-02-21,NIFTY INFRA,8179.7998046875,8183.2998046875,8050.5498046875,8078.5498046875,2023000,-1.24
2024-02-22,NIFTY INFRA,8098.7001953125,8162.9501953125,7986.9501953125,8152.2998046875,2061700,0.66
2024-02-23,NIFTY INFRA,8164.25,8187.35009765625,8118.9501953125,8170.7001953125,1548800,0.08
2024-02-26,NIFTY INFRA,8171.4501953125,8200.4501953125,8137.5498046875,8180.0,2086700,0.1
2024-02-27,NIFTY INFRA,8171.10009765625,8215.4501953125,8157.7998046875,8200.900390625,1718900,0.36
2024-02-28,NIFTY INFRA,8202.349609375,8213.2001953125,8040.60009765625,8055.2001953125,1653800,-1.79
2024-02-29,NIFTY INFRA,8063.2001953125,8114.89990234375,8022.9501953125,8085.75,2751200,0.28
2024-03-01,NIFTY INFRA,8126.14990234375,8261.599609375,8124.0,8243.9501953125,1704900,1.45
2024-03-04,NIFTY INFRA,8288.650390625,8354.5,8281.4501953125,8334.400390625,2652100,0.55
2024-03-05,NIFTY INFRA,8333.2001953125,8366.0498046875,8296.75,8349.9501953125,1663500,0.2
